experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,23,10,"[68612, 102028, 59805, 101190, 40520, 104215, 148569]",3.46875,3.40625,-0.0625,0.0625,0.0180180179660741,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,11,"[22932, 107358, 59878, 77813, 33438]",3.46875,5.8125,2.34375,2.34375,0.6756756737277818,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,12,"[83869, 146578, 4447, 115685, 71563]",3.46875,3.09375,-0.375,0.375,0.1081081077964451,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,13,"[136136, 70603, 72758, 108154]",3.46875,2.625,-0.84375,0.84375,0.2432432425420014,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,14,[41052],3.46875,3.5625,0.09375,0.09375,0.0270270269491112,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,15,"[125632, 27553, 39942]",3.46875,2.65625,-0.8125,0.8125,0.2342342335589644,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,16,[45664],3.46875,2.96875,-0.5,0.5,0.1441441437285934,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,17,[151157],3.46875,3.6875,0.21875,0.21875,0.0630630628812596,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,18,[152973],3.46875,3.125,-0.34375,0.34375,0.099099098813408,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,19,[135640],3.46875,3.46875,0.0,0.0,0.0,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,20,"[145235, 89162, 115627]",3.46875,3.71875,0.25,0.25,0.0720720718642967,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,21,"[23114, 45934]",3.46875,3.0,-0.46875,0.46875,0.1351351347455563,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,22,"[41906, 78043, 156288, 99330]",3.46875,2.0,-1.46875,1.46875,0.4234234222027433,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,23,"[90775, 5853, 61192, 70485, 23708, 40170, 92411, 83865]",3.46875,4.09375,0.625,0.625,0.1801801796607418,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,24,"[60321, 118673, 119196]",3.46875,4.21875,0.75,0.75,0.2162162155928902,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,23,25,"[43384, 90133, 19816, 9878]",3.46875,3.34375,-0.125,0.125,0.0360360359321483,False,graph,,True,"""easy"" is the antonym of", hard, easy,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,True,True
ablation_zero,24,10,"[68612, 101190, 59805, 102028, 104215, 148569, 40520]",0.5625,0.4375,-0.125,0.125,0.222222218271605,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,11,"[22932, 77813, 59878, 33438, 107358]",0.5625,0.1875,-0.375,0.375,0.666666654814815,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,12,"[4447, 146578, 83869, 115685, 71563]",0.5625,0.4375,-0.125,0.125,0.222222218271605,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,13,"[136136, 70603, 72758, 108154]",0.5625,1.0625,0.5,0.5,0.88888887308642,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,14,[41052],0.5625,0.125,-0.4375,0.4375,0.7777777639506175,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,15,"[27553, 39942, 125632]",0.5625,1.5,0.9375,0.9375,1.666666637037037,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,16,[45664],0.5625,0.6875,0.125,0.125,0.222222218271605,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,17,[151157],0.5625,1.0,0.4375,0.4375,0.7777777639506175,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,18,[152973],0.5625,1.1875,0.625,0.625,1.1111110913580249,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,19,[135640],0.5625,1.0625,0.5,0.5,0.88888887308642,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,20,"[145235, 89162, 115627]",0.5625,0.125,-0.4375,0.4375,0.7777777639506175,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,21,"[45934, 23114]",0.5625,0.75,0.1875,0.1875,0.3333333274074075,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,22,"[41906, 78043, 156288, 99330]",0.5625,-0.375,-0.9375,0.9375,1.666666637037037,True,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,23,"[5853, 70485, 83865, 92411, 23708, 90775, 40170, 61192]",0.5625,-0.125,-0.6875,0.6875,1.2222222004938277,True,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,24,"[119196, 60321, 118673]",0.5625,1.5625,1.0,1.0,1.77777774617284,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,24,25,"[43384, 19816, 9878, 90133]",0.5625,0.375,-0.1875,0.1875,0.3333333274074075,False,graph,,True,"L'antonyme de ""petit"" est", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,10,"[59805, 68612, 101190, 102028, 148569, 40520, 104215]",3.0625,2.625,-0.4375,0.4375,0.1428571423906705,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,11,"[22932, 59878, 77813, 107358, 33438]",3.0625,2.875,-0.1875,0.1875,0.0612244895960016,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,12,"[83869, 4447, 146578, 115685, 71563]",3.0625,2.0625,-1.0,1.0,0.3265306111786755,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,13,"[136136, 70603, 72758, 108154]",3.0625,3.46875,0.40625,0.40625,0.1326530607913369,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,14,[41052],3.0625,3.625,0.5625,0.5625,0.183673468788005,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,15,"[27553, 39942, 125632]",3.0625,3.96875,0.90625,0.90625,0.2959183663806747,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,16,[45664],3.0625,3.15625,0.09375,0.09375,0.0306122447980008,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,17,[151157],3.0625,3.65625,0.59375,0.59375,0.1938775503873386,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,18,[152973],3.0625,2.84375,-0.21875,0.21875,0.0714285711953352,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,19,[135640],3.0625,3.34375,0.28125,0.28125,0.0918367343940025,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,20,"[145235, 89162, 115627]",3.0625,3.1875,0.125,0.125,0.0408163263973344,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,21,"[45934, 23114]",3.0625,3.25,0.1875,0.1875,0.0612244895960016,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,22,"[41906, 78043, 156288, 99330]",3.0625,2.5,-0.5625,0.5625,0.183673468788005,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,23,"[5853, 90775, 70485, 23708, 40170, 92411, 61192, 83865]",3.0625,3.25,0.1875,0.1875,0.0612244895960016,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,24,"[60321, 119196, 118673]",3.0625,3.28125,0.21875,0.21875,0.0714285711953352,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,25,25,"[43384, 19816, 9878, 90133]",3.0625,2.4375,-0.625,0.625,0.2040816319866722,False,graph,,True,"""petit"" est le contraire de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,10,"[101190, 59805, 68612, 102028, 104215, 148569, 40520]",1.34375,2.03125,0.6875,0.6875,0.5116279031692808,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,11,"[22932, 77813, 59878, 33438, 107358]",1.34375,1.5625,0.21875,0.21875,0.1627906964629529,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,12,"[83869, 115685, 4447, 146578, 71563]",1.34375,1.09375,-0.25,0.25,0.1860465102433748,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,13,"[136136, 70603, 72758, 108154]",1.34375,1.65625,0.3125,0.3125,0.2325581378042185,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,14,[41052],1.34375,1.78125,0.4375,0.4375,0.3255813929259059,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,15,"[125632, 27553, 39942]",1.34375,2.0625,0.71875,0.71875,0.5348837169497026,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,16,[45664],1.34375,1.53125,0.1875,0.1875,0.1395348826825311,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,17,[151157],1.34375,1.125,-0.21875,0.21875,0.1627906964629529,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,18,[152973],1.34375,1.4375,0.09375,0.09375,0.0697674413412655,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,19,[135640],1.34375,0.4375,-0.90625,0.90625,0.6744185996322337,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,20,"[145235, 89162, 115627]",1.34375,-0.0625,-1.40625,1.40625,1.0465116201189832,True,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,21,"[45934, 23114]",1.34375,1.4375,0.09375,0.09375,0.0697674413412655,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,22,"[41906, 156288, 78043, 99330]",1.34375,0.8125,-0.53125,0.53125,0.3953488342671715,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,23,"[5853, 90775, 70485, 40170, 61192, 23708, 83865, 92411]",1.34375,1.75,0.40625,0.40625,0.3023255791454841,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,24,"[60321, 119196, 118673]",1.34375,1.875,0.53125,0.53125,0.3953488342671715,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,26,25,"[43384, 19816, 9878, 90133]",1.34375,0.5625,-0.78125,0.78125,0.5813953445105463,False,graph,,True,"""petit"" est l'antonyme de", grand, petit,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,10,"[68612, 59805, 101190, 102028, 104215, 148569, 40520]",0.5,3.0,2.5,2.5,4.9999999000000015,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,11,"[22932, 33438, 59878, 107358, 77813]",0.5,0.625,0.125,0.125,0.249999995,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,12,"[4447, 146578, 83869, 115685, 71563]",0.5,-0.125,-0.625,0.625,1.2499999750000004,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,13,"[136136, 70603, 72758, 108154]",0.5,1.125,0.625,0.625,1.2499999750000004,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,14,[41052],0.5,-0.5,-1.0,1.0,1.999999960000001,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,15,"[27553, 39942, 125632]",0.5,-0.25,-0.75,0.75,1.4999999700000004,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,16,[45664],0.5,1.25,0.75,0.75,1.4999999700000004,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,17,[151157],0.5,3.125,2.625,2.625,5.249999895000002,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,18,[152973],0.5,0.5625,0.0625,0.0625,0.1249999975,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,19,[135640],0.5,2.4375,1.9375,1.9375,3.874999922500001,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,20,"[145235, 89162, 115627]",0.5,-0.5625,-1.0625,1.0625,2.1249999575000005,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,21,"[45934, 23114]",0.5,-0.4375,-0.9375,0.9375,1.874999962500001,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,22,"[78043, 41906, 156288, 99330]",0.5,-0.5625,-1.0625,1.0625,2.1249999575000005,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,23,"[5853, 23708, 83865, 70485, 40170, 61192, 92411, 90775]",0.5,-2.4375,-2.9375,2.9375,5.874999882500002,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,24,"[119196, 60321, 118673]",0.5,0.6875,0.1875,0.1875,0.3749999925000001,False,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,27,25,"[43384, 19816, 9878, 90133]",0.5,-1.875,-2.375,2.375,4.749999905000001,True,graph,,True,"Le contraire de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,10,"[68612, 101190, 59805, 102028, 104215, 148569, 40520]",-0.6875,-0.1875,0.5,0.5,0.727272716694215,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,11,"[22932, 59878, 77813, 33438, 107358]",-0.6875,-0.75,-0.0625,0.0625,0.0909090895867768,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,12,"[146578, 4447, 83869, 115685, 71563]",-0.6875,-0.75,-0.0625,0.0625,0.0909090895867768,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,13,"[136136, 70603, 72758, 108154]",-0.6875,-0.25,0.4375,0.4375,0.6363636271074381,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,14,[41052],-0.6875,-1.25,-0.5625,0.5625,0.8181818062809918,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,15,"[27553, 39942, 125632]",-0.6875,-0.5,0.1875,0.1875,0.2727272687603306,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,16,[45664],-0.6875,-0.5625,0.125,0.125,0.1818181791735537,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,28,17,[151157],-0.6875,-0.8125,-0.125,0.125,0.1818181791735537,False,graph,,True,"L'antonyme de ""vite"" est", lent, vite,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
