experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.concept_index,meta.template_idx,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,8,10,[68612],6.875,9.0,2.125,2.125,0.3090909086413223,False,graph,,True,L10_F68612,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[101190],6.875,9.0,2.125,2.125,0.3090909086413223,False,graph,,True,L10_F101190,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[59805],6.875,9.125,2.25,2.25,0.3272727267966942,False,graph,,True,L10_F59805,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[143891],6.875,9.25,2.375,2.375,0.3454545449520661,False,graph,,True,L10_F143891,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[135728],6.875,9.25,2.375,2.375,0.3454545449520661,False,graph,,True,L10_F135728,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[102028],6.875,9.25,2.375,2.375,0.3454545449520661,False,graph,,True,L10_F102028,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[148569],6.875,9.25,2.375,2.375,0.3454545449520661,False,graph,,True,L10_F148569,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[40520],6.875,9.25,2.375,2.375,0.3454545449520661,False,graph,,True,L10_F40520,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,10,[104215],6.875,9.125,2.25,2.25,0.3272727267966942,False,graph,,True,L10_F104215,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,11,[22932],6.875,6.59375,-0.28125,0.28125,0.0409090908495867,False,graph,,True,L11_F22932,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,11,[59878],6.875,6.75,-0.125,0.125,0.0181818181553719,False,graph,,True,L11_F59878,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,11,[77813],6.875,6.71875,-0.15625,0.15625,0.0227272726942148,False,graph,,True,L11_F77813,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,11,[107358],6.875,6.59375,-0.28125,0.28125,0.0409090908495867,False,graph,,True,L11_F107358,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,11,[33438],6.875,6.90625,0.03125,0.03125,0.0045454545388429,False,graph,,True,L11_F33438,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,12,[83869],6.875,7.1875,0.3125,0.3125,0.0454545453884297,False,graph,,True,L12_F83869,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,12,[115685],6.875,6.875,0.0,0.0,0.0,False,graph,,True,L12_F115685,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,12,[146578],6.875,6.84375,-0.03125,0.03125,0.0045454545388429,False,graph,,True,L12_F146578,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,12,[71563],6.875,7.03125,0.15625,0.15625,0.0227272726942148,False,graph,,True,L12_F71563,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,13,[70603],6.875,5.375,-1.5,1.5,0.2181818178644628,False,graph,,True,L13_F70603,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,13,[72758],6.875,5.40625,-1.46875,1.46875,0.2136363633256198,False,graph,,True,L13_F72758,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,13,[108154],6.875,5.40625,-1.46875,1.46875,0.2136363633256198,False,graph,,True,L13_F108154,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,14,[57525],6.875,7.25,0.375,0.375,0.0545454544661157,False,graph,,True,L14_F57525,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,15,[39942],6.875,6.21875,-0.65625,0.65625,0.0954545453157024,False,graph,,True,L15_F39942,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,15,[27553],6.875,6.09375,-0.78125,0.78125,0.1136363634710743,False,graph,,True,L15_F27553,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,15,[125632],6.875,6.21875,-0.65625,0.65625,0.0954545453157024,False,graph,,True,L15_F125632,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,16,[45664],6.875,7.15625,0.28125,0.28125,0.0409090908495867,False,graph,,True,L16_F45664,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,17,[151157],6.875,6.71875,-0.15625,0.15625,0.0227272726942148,False,graph,,True,L17_F151157,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,18,[152973],6.875,6.0,-0.875,0.875,0.1272727270876033,False,graph,,True,L18_F152973,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,19,[135640],6.875,7.625,0.75,0.75,0.1090909089322314,False,graph,,True,L19_F135640,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,19,[125912],6.875,7.65625,0.78125,0.78125,0.1136363634710743,False,graph,,True,L19_F125912,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,20,[145235],6.875,7.1875,0.3125,0.3125,0.0454545453884297,False,graph,,True,L20_F145235,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,20,[115627],6.875,7.09375,0.21875,0.21875,0.0318181817719008,False,graph,,True,L20_F115627,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,20,[16317],6.875,7.34375,0.46875,0.46875,0.0681818180826446,False,graph,,True,L20_F16317,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,20,[89162],6.875,7.25,0.375,0.375,0.0545454544661157,False,graph,,True,L20_F89162,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,21,[23114],6.875,7.28125,0.40625,0.40625,0.0590909090049586,False,graph,,True,L21_F23114,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,21,[86464],6.875,7.15625,0.28125,0.28125,0.0409090908495867,False,graph,,True,L21_F86464,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,22,[78043],6.875,7.5,0.625,0.625,0.0909090907768595,False,graph,,True,L22_F78043,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,22,[41906],6.875,7.4375,0.5625,0.5625,0.0818181816991735,False,graph,,True,L22_F41906,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,22,[156288],6.875,7.25,0.375,0.375,0.0545454544661157,False,graph,,True,L22_F156288,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,22,[99330],6.875,7.5,0.625,0.625,0.0909090907768595,False,graph,,True,L22_F99330,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,23,[61192],6.875,7.40625,0.53125,0.53125,0.0772727271603305,False,graph,,True,L23_F61192,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,23,[90775],6.875,7.21875,0.34375,0.34375,0.0499999999272727,False,graph,,True,L23_F90775,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,23,[83865],6.875,7.15625,0.28125,0.28125,0.0409090908495867,False,graph,,True,L23_F83865,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,23,[5853],6.875,7.34375,0.46875,0.46875,0.0681818180826446,False,graph,,True,L23_F5853,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,23,[70485],6.875,7.34375,0.46875,0.46875,0.0681818180826446,False,graph,,True,L23_F70485,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,23,[40170],6.875,7.5625,0.6875,0.6875,0.0999999998545454,False,graph,,True,L23_F40170,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,24,[60321],6.875,7.75,0.875,0.875,0.1272727270876033,False,graph,,True,L24_F60321,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,24,[119196],6.875,7.75,0.875,0.875,0.1272727270876033,False,graph,,True,L24_F119196,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,25,[43384],6.875,7.4375,0.5625,0.5625,0.0818181816991735,False,graph,,True,L25_F43384,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,25,[90133],6.875,7.59375,0.71875,0.71875,0.1045454543933884,False,graph,,True,L25_F90133,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,25,[15948],6.875,7.4375,0.5625,0.5625,0.0818181816991735,False,graph,,True,L25_F15948,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,25,[9878],6.875,7.1875,0.3125,0.3125,0.0454545453884297,False,graph,,True,L25_F9878,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,8,25,[19816],6.875,7.375,0.5,0.5,0.0727272726214876,False,graph,,True,L25_F19816,-1,"""fast"" is the opposite of", slow, fast,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[59805],0.9375,1.9375,1.0,1.0,1.066666655288889,False,graph,,True,L10_F59805,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[68612],0.9375,1.875,0.9375,0.9375,0.9999999893333332,False,graph,,True,L10_F68612,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[101190],0.9375,1.8125,0.875,0.875,0.933333323377778,False,graph,,True,L10_F101190,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[40520],0.9375,1.75,0.8125,0.8125,0.8666666574222223,False,graph,,True,L10_F40520,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[143891],0.9375,1.75,0.8125,0.8125,0.8666666574222223,False,graph,,True,L10_F143891,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[135728],0.9375,1.75,0.8125,0.8125,0.8666666574222223,False,graph,,True,L10_F135728,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[148569],0.9375,1.75,0.8125,0.8125,0.8666666574222223,False,graph,,True,L10_F148569,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[102028],0.9375,1.75,0.8125,0.8125,0.8666666574222223,False,graph,,True,L10_F102028,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,10,[104215],0.9375,1.75,0.8125,0.8125,0.8666666574222223,False,graph,,True,L10_F104215,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,11,[22932],0.9375,0.625,-0.3125,0.3125,0.3333333297777778,False,graph,,True,L11_F22932,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,11,[33438],0.9375,0.5625,-0.375,0.375,0.3999999957333333,False,graph,,True,L11_F33438,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,11,[59878],0.9375,0.5,-0.4375,0.4375,0.4666666616888889,False,graph,,True,L11_F59878,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,11,[77813],0.9375,0.5,-0.4375,0.4375,0.4666666616888889,False,graph,,True,L11_F77813,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,11,[107358],0.9375,0.5,-0.4375,0.4375,0.4666666616888889,False,graph,,True,L11_F107358,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,12,[83869],0.9375,-0.3125,-1.25,1.25,1.3333333191111112,True,graph,,True,L12_F83869,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,12,[146578],0.9375,-0.5,-1.4375,1.4375,1.533333316977778,True,graph,,True,L12_F146578,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,12,[71563],0.9375,-0.4375,-1.375,1.375,1.4666666510222224,True,graph,,True,L12_F71563,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,12,[115685],0.9375,-0.4375,-1.375,1.375,1.4666666510222224,True,graph,,True,L12_F115685,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,13,[70603],0.9375,1.1875,0.25,0.25,0.2666666638222222,False,graph,,True,L13_F70603,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,13,[108154],0.9375,1.1875,0.25,0.25,0.2666666638222222,False,graph,,True,L13_F108154,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,13,[72758],0.9375,1.1875,0.25,0.25,0.2666666638222222,False,graph,,True,L13_F72758,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,14,[57525],0.9375,0.5,-0.4375,0.4375,0.4666666616888889,False,graph,,True,L14_F57525,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,15,[27553],0.9375,0.625,-0.3125,0.3125,0.3333333297777778,False,graph,,True,L15_F27553,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,15,[39942],0.9375,0.625,-0.3125,0.3125,0.3333333297777778,False,graph,,True,L15_F39942,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,15,[125632],0.9375,0.625,-0.3125,0.3125,0.3333333297777778,False,graph,,True,L15_F125632,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,16,[45664],0.9375,1.4375,0.5,0.5,0.5333333276444445,False,graph,,True,L16_F45664,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,17,[151157],0.9375,1.25,0.3125,0.3125,0.3333333297777778,False,graph,,True,L17_F151157,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,18,[152973],0.9375,1.1875,0.25,0.25,0.2666666638222222,False,graph,,True,L18_F152973,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,19,[135640],0.9375,2.0,1.0625,1.0625,1.1333333212444443,False,graph,,True,L19_F135640,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,19,[125912],0.9375,2.0625,1.125,1.125,1.1999999872,False,graph,,True,L19_F125912,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,20,[16317],0.9375,0.0,-0.9375,0.9375,0.9999999893333332,False,graph,,True,L20_F16317,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,20,[145235],0.9375,0.0,-0.9375,0.9375,0.9999999893333332,False,graph,,True,L20_F145235,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,20,[115627],0.9375,-0.125,-1.0625,1.0625,1.1333333212444443,True,graph,,True,L20_F115627,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
ablation_zero,9,20,[89162],0.9375,-0.125,-1.0625,1.0625,1.1333333212444443,True,graph,,True,L20_F89162,-1,"Le contraire de ""rapide"" est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260313-122222_multilingual_circuits_train_n48,2026-03-13T12:22:22.845895,True,True
