experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.concept_index,meta.template_idx,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,22,25,[90133],6.0625,4.25,-1.8125,1.8125,0.2989690716718036,False,graph,,True,L25_F90133,-1,"En français, le contraire de rapide est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,22,25,[125339],6.0625,4.0625,-2.0,2.0,0.329896906672335,False,graph,,True,L25_F125339,-1,"En français, le contraire de rapide est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,22,25,[19816],6.0625,4.1875,-1.875,1.875,0.309278350005314,False,graph,,True,L25_F19816,-1,"En français, le contraire de rapide est", lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,10,[25281],-1.25,-2.6875,-1.4375,1.4375,1.1499999908,False,graph,,True,L10_F25281,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,10,[59805],-1.25,-2.84375,-1.59375,1.59375,1.2749999898000002,False,graph,,True,L10_F59805,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,10,[101190],-1.25,-2.625,-1.375,1.375,1.0999999912,False,graph,,True,L10_F101190,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,10,[68612],-1.25,-2.6875,-1.4375,1.4375,1.1499999908,False,graph,,True,L10_F68612,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,10,[104215],-1.25,-2.75,-1.5,1.5,1.1999999904,False,graph,,True,L10_F104215,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,11,[22932],-1.25,6.9375,8.1875,8.1875,6.549999947600001,True,graph,,True,L11_F22932,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,11,[123551],-1.25,6.625,7.875,7.875,6.299999949600001,True,graph,,True,L11_F123551,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,11,[59878],-1.25,6.8125,8.0625,8.0625,6.4499999484,True,graph,,True,L11_F59878,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,12,[83869],-1.25,-3.96875,-2.71875,2.71875,2.1749999826,False,graph,,True,L12_F83869,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,12,[4447],-1.25,-3.5,-2.25,2.25,1.7999999856000002,False,graph,,True,L12_F4447,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,12,[71563],-1.25,-3.4375,-2.1875,2.1875,1.7499999860000002,False,graph,,True,L12_F71563,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,13,[70603],-1.25,3.203125,4.453125,4.453125,3.5624999715000003,True,graph,,True,L13_F70603,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,13,[136136],-1.25,3.109375,4.359375,4.359375,3.4874999721,True,graph,,True,L13_F136136,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,13,[50574],-1.25,2.9375,4.1875,4.1875,3.3499999732000005,True,graph,,True,L13_F50574,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,13,[72758],-1.25,3.1875,4.4375,4.4375,3.5499999716000006,True,graph,,True,L13_F72758,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,14,[41052],-1.25,-1.375,-0.125,0.125,0.0999999992,False,graph,,True,L14_F41052,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,14,[34023],-1.25,-1.5625,-0.3125,0.3125,0.249999998,False,graph,,True,L14_F34023,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,14,[111183],-1.25,-1.5625,-0.3125,0.3125,0.249999998,False,graph,,True,L14_F111183,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,14,[28821],-1.25,-1.4375,-0.1875,0.1875,0.1499999988,False,graph,,True,L14_F28821,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,14,[141271],-1.25,-1.5,-0.25,0.25,0.1999999984,False,graph,,True,L14_F141271,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,15,[127839],-1.25,-0.8125,0.4375,0.4375,0.3499999972,False,graph,,True,L15_F127839,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,15,[41361],-1.25,-0.375,0.875,0.875,0.6999999944,False,graph,,True,L15_F41361,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,15,[106898],-1.25,-0.75,0.5,0.5,0.3999999968,False,graph,,True,L15_F106898,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,15,[24958],-1.25,-0.5625,0.6875,0.6875,0.5499999956,False,graph,,True,L15_F24958,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,15,[140048],-1.25,-0.625,0.625,0.625,0.499999996,False,graph,,True,L15_F140048,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,16,[43079],-1.25,1.125,2.375,2.375,1.8999999848,True,graph,,True,L16_F43079,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,16,[88149],-1.25,1.375,2.625,2.625,2.0999999832,True,graph,,True,L16_F88149,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,16,[80755],-1.25,1.453125,2.703125,2.703125,2.1624999827000004,True,graph,,True,L16_F80755,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,17,[19808],-1.25,4.9375,6.1875,6.1875,4.9499999604000005,True,graph,,True,L17_F19808,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,17,[765],-1.25,5.0625,6.3125,6.3125,5.049999959600001,True,graph,,True,L17_F765,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,18,[152973],-1.25,-2.0625,-0.8125,0.8125,0.6499999948,False,graph,,True,L18_F152973,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,18,[162386],-1.25,-2.125,-0.875,0.875,0.6999999944,False,graph,,True,L18_F162386,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,18,[36517],-1.25,-2.1875,-0.9375,0.9375,0.7499999940000001,False,graph,,True,L18_F36517,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,18,[7651],-1.25,-2.125,-0.875,0.875,0.6999999944,False,graph,,True,L18_F7651,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,18,[149556],-1.25,-2.125,-0.875,0.875,0.6999999944,False,graph,,True,L18_F149556,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,19,[161546],-1.25,-2.625,-1.375,1.375,1.0999999912,False,graph,,True,L19_F161546,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,19,[135640],-1.25,-2.625,-1.375,1.375,1.0999999912,False,graph,,True,L19_F135640,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,19,[132248],-1.25,-2.5625,-1.3125,1.3125,1.0499999916,False,graph,,True,L19_F132248,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,19,[107296],-1.25,-2.625,-1.375,1.375,1.0999999912,False,graph,,True,L19_F107296,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,20,[41532],-1.25,-1.9375,-0.6875,0.6875,0.5499999956,False,graph,,True,L20_F41532,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,20,[132848],-1.25,-1.8125,-0.5625,0.5625,0.4499999964,False,graph,,True,L20_F132848,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,20,[89742],-1.25,-1.875,-0.625,0.625,0.499999996,False,graph,,True,L20_F89742,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,20,[37161],-1.25,-1.875,-0.625,0.625,0.499999996,False,graph,,True,L20_F37161,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,20,[145235],-1.25,-1.875,-0.625,0.625,0.499999996,False,graph,,True,L20_F145235,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,21,[45934],-1.25,-3.1875,-1.9375,1.9375,1.5499999876,False,graph,,True,L21_F45934,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,21,[105016],-1.25,-3.4375,-2.1875,2.1875,1.7499999860000002,False,graph,,True,L21_F105016,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,21,[90229],-1.25,-3.4375,-2.1875,2.1875,1.7499999860000002,False,graph,,True,L21_F90229,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,21,[27974],-1.25,-3.4375,-2.1875,2.1875,1.7499999860000002,False,graph,,True,L21_F27974,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,22,[78043],-1.25,-3.375,-2.125,2.125,1.6999999864000002,False,graph,,True,L22_F78043,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,22,[121334],-1.25,-3.28125,-2.03125,2.03125,1.6249999870000005,False,graph,,True,L22_F121334,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,22,[99330],-1.25,-3.1875,-1.9375,1.9375,1.5499999876,False,graph,,True,L22_F99330,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,22,[41906],-1.25,-3.1875,-1.9375,1.9375,1.5499999876,False,graph,,True,L22_F41906,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,23,[5853],-1.25,-3.5625,-2.3125,2.3125,1.8499999852,False,graph,,True,L23_F5853,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,23,[83865],-1.25,-3.5625,-2.3125,2.3125,1.8499999852,False,graph,,True,L23_F83865,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,23,[70485],-1.25,-3.5625,-2.3125,2.3125,1.8499999852,False,graph,,True,L23_F70485,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,23,[40170],-1.25,-3.625,-2.375,2.375,1.8999999848,False,graph,,True,L23_F40170,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,23,[53700],-1.25,-3.625,-2.375,2.375,1.8999999848,False,graph,,True,L23_F53700,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,23,[6889],-1.25,-3.625,-2.375,2.375,1.8999999848,False,graph,,True,L23_F6889,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,24,[30233],-1.25,-5.3125,-4.0625,4.0625,3.2499999740000005,False,graph,,True,L24_F30233,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,24,[60321],-1.25,-5.1875,-3.9375,3.9375,3.1499999748000005,False,graph,,True,L24_F60321,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,24,[5768],-1.25,-5.1875,-3.9375,3.9375,3.1499999748000005,False,graph,,True,L24_F5768,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,24,[35447],-1.25,-5.1875,-3.9375,3.9375,3.1499999748000005,False,graph,,True,L24_F35447,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,24,[119196],-1.25,-5.1875,-3.9375,3.9375,3.1499999748000005,False,graph,,True,L24_F119196,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,25,[41381],-1.25,-4.34375,-3.09375,3.09375,2.4749999802,False,graph,,True,L25_F41381,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,25,[19816],-1.25,-4.28125,-3.03125,3.03125,2.4249999806000004,False,graph,,True,L25_F19816,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,25,[125339],-1.25,-4.28125,-3.03125,3.03125,2.4249999806000004,False,graph,,True,L25_F125339,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,25,[43384],-1.25,-4.28125,-3.03125,3.03125,2.4249999806000004,False,graph,,True,L25_F43384,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,23,25,[90133],-1.25,-4.28125,-3.03125,3.03125,2.4249999806000004,False,graph,,True,L25_F90133,-1,Le contraire de rapide :, lent, rapide,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,10,[59805],7.25,7.6875,0.4375,0.4375,0.0603448275029726,False,graph,,True,L10_F59805,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,10,[68612],7.25,7.1875,-0.0625,0.0625,0.0086206896432818,False,graph,,True,L10_F68612,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,10,[25281],7.25,7.21875,-0.03125,0.03125,0.0043103448216409,False,graph,,True,L10_F25281,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,10,[104215],7.25,7.1875,-0.0625,0.0625,0.0086206896432818,False,graph,,True,L10_F104215,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,10,[101190],7.25,7.21875,-0.03125,0.03125,0.0043103448216409,False,graph,,True,L10_F101190,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,11,[22932],7.25,6.78125,-0.46875,0.46875,0.0646551723246135,False,graph,,True,L11_F22932,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,11,[123551],7.25,6.28125,-0.96875,0.96875,0.133620689470868,False,graph,,True,L11_F123551,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,11,[59878],7.25,6.0,-1.25,1.25,0.1724137928656361,False,graph,,True,L11_F59878,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,12,[4447],7.25,2.875,-4.375,4.375,0.6034482750297265,False,graph,,True,L12_F4447,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,12,[83869],7.25,3.0625,-4.1875,4.1875,0.5775862060998811,False,graph,,True,L12_F83869,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,12,[71563],7.25,3.0,-4.25,4.25,0.5862068957431629,False,graph,,True,L12_F71563,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,13,[136136],7.25,6.0,-1.25,1.25,0.1724137928656361,False,graph,,True,L13_F136136,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,13,[50574],7.25,6.59375,-0.65625,0.65625,0.0905172412544589,False,graph,,True,L13_F50574,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,24,13,[70603],7.25,6.375,-0.875,0.875,0.1206896550059453,False,graph,,True,L13_F70603,-1,"The opposite of ""new"" is", old, new,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
