experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,2,17,[13730],11.125,11.25,0.125,0.125,0.01123595504608,False,graph,,True,L17_F13730,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,18,[96974],11.125,11.125,0.0,0.0,0.0,False,graph,,True,L18_F96974,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,18,[15247],11.125,11.125,0.0,0.0,0.0,False,graph,,True,L18_F15247,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,18,[148614],11.125,11.125,0.0,0.0,0.0,False,graph,,True,L18_F148614,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,19,[24697],11.125,11.125,0.0,0.0,0.0,False,graph,,True,L19_F24697,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,19,[137712],11.125,11.1875,0.0625,0.0625,0.00561797752304,False,graph,,True,L19_F137712,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,20,[24239],11.125,11.0,-0.125,0.125,0.01123595504608,False,graph,,True,L20_F24239,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,20,[27296],11.125,11.0,-0.125,0.125,0.01123595504608,False,graph,,True,L20_F27296,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,21,[16038],11.125,11.1875,0.0625,0.0625,0.00561797752304,False,graph,,True,L21_F16038,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,21,[11263],11.125,11.1875,0.0625,0.0625,0.00561797752304,False,graph,,True,L21_F11263,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,22,[16944],11.125,11.0625,-0.0625,0.0625,0.00561797752304,False,graph,,True,L22_F16944,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,22,[96600],11.125,11.125,0.0,0.0,0.0,False,graph,,True,L22_F96600,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,22,[102533],11.125,11.125,0.0,0.0,0.0,False,graph,,True,L22_F102533,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,23,[162953],11.125,11.25,0.125,0.125,0.01123595504608,False,graph,,True,L23_F162953,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,23,[113668],11.125,11.25,0.125,0.125,0.01123595504608,False,graph,,True,L23_F113668,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,24,[40953],11.125,11.875,0.75,0.75,0.0674157302764802,False,graph,,True,L24_F40953,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,24,[33931],11.125,11.875,0.75,0.75,0.0674157302764802,False,graph,,True,L24_F33931,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,25,[36763],11.125,11.25,0.125,0.125,0.01123595504608,False,graph,,True,L25_F36763,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,25,[98157],11.125,11.3125,0.1875,0.1875,0.01685393256912,False,graph,,True,L25_F98157,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,25,[134336],11.125,11.3125,0.1875,0.1875,0.01685393256912,False,graph,,True,L25_F134336,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,10,[53921],12.9375,11.125,-1.8125,1.8125,0.1400966182492006,False,graph,,True,L10_F53921,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,10,[19118],12.9375,11.125,-1.8125,1.8125,0.1400966182492006,False,graph,,True,L10_F19118,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,11,[112540],12.9375,12.125,-0.8125,0.8125,0.0628019323186072,False,graph,,True,L11_F112540,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,12,[73956],12.9375,12.5,-0.4375,0.4375,0.0338164250946346,False,graph,,True,L12_F73956,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,12,[102670],12.9375,12.125,-0.8125,0.8125,0.0628019323186072,False,graph,,True,L12_F102670,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,12,[39989],12.9375,12.3125,-0.625,0.625,0.0483091787066209,False,graph,,True,L12_F39989,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,13,[140686],12.9375,11.125,-1.8125,1.8125,0.1400966182492006,False,graph,,True,L13_F140686,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,14,[96297],12.9375,8.875,-4.0625,4.0625,0.314009661593036,False,graph,,True,L14_F96297,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,14,[77869],12.9375,0.0,-12.9375,12.9375,0.9999999992270532,False,graph,,True,L14_F77869,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,14,[32925],12.9375,-0.125,-13.0625,13.0625,1.0096618349683772,True,graph,,True,L14_F32925,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,15,[24829],12.9375,11.75,-1.1875,1.1875,0.0917874395425797,False,graph,,True,L15_F24829,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,15,[90154],12.9375,11.4375,-1.5,1.5,0.1159420288958902,False,graph,,True,L15_F90154,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,16,[93805],12.9375,10.25,-2.6875,2.6875,0.2077294684384699,False,graph,,True,L16_F93805,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,16,[51107],12.9375,10.25,-2.6875,2.6875,0.2077294684384699,False,graph,,True,L16_F51107,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,17,[13730],12.9375,10.8125,-2.125,2.125,0.1642512076025111,False,graph,,True,L17_F13730,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,18,[148614],12.9375,10.4375,-2.5,2.5,0.1932367148264837,False,graph,,True,L18_F148614,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,18,[15247],12.9375,10.875,-2.0625,2.0625,0.159420289731849,False,graph,,True,L18_F15247,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,18,[96974],12.9375,11.0,-1.9375,1.9375,0.1497584539905248,False,graph,,True,L18_F96974,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,19,[137712],12.9375,11.125,-1.8125,1.8125,0.1400966182492006,False,graph,,True,L19_F137712,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,19,[24697],12.9375,11.125,-1.8125,1.8125,0.1400966182492006,False,graph,,True,L19_F24697,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,20,[27296],12.9375,12.8125,-0.125,0.125,0.0096618357413241,False,graph,,True,L20_F27296,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,20,[24239],12.9375,12.75,-0.1875,0.1875,0.0144927536119862,False,graph,,True,L20_F24239,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,21,[11263],12.9375,10.125,-2.8125,2.8125,0.2173913041797941,False,graph,,True,L21_F11263,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,21,[16038],12.9375,10.3125,-2.625,2.625,0.2028985505678078,False,graph,,True,L21_F16038,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,22,[102533],12.9375,11.5,-1.4375,1.4375,0.1111111110252281,False,graph,,True,L22_F102533,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,22,[16944],12.9375,11.375,-1.5625,1.5625,0.1207729467665523,False,graph,,True,L22_F16944,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,22,[96600],12.9375,11.375,-1.5625,1.5625,0.1207729467665523,False,graph,,True,L22_F96600,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,23,[113668],12.9375,11.375,-1.5625,1.5625,0.1207729467665523,False,graph,,True,L23_F113668,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,23,[162953],12.9375,11.5,-1.4375,1.4375,0.1111111110252281,False,graph,,True,L23_F162953,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,24,[33931],12.9375,9.0,-3.9375,3.9375,0.3043478258517118,False,graph,,True,L24_F33931,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,24,[40953],12.9375,9.0,-3.9375,3.9375,0.3043478258517118,False,graph,,True,L24_F40953,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,25,[36763],12.9375,12.875,-0.0625,0.0625,0.004830917870662,False,graph,,True,L25_F36763,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,25,[98157],12.9375,13.0,0.0625,0.0625,0.004830917870662,False,graph,,True,L25_F98157,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,3,25,[134336],12.9375,13.0,0.0625,0.0625,0.004830917870662,False,graph,,True,L25_F134336,-1,The vector potential A and A' = A + grad(chi) produce identical electric and magnetic fields everywh, same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,10,[19118],8.5625,9.375,0.8125,0.8125,0.094890510838084,False,graph,,True,L10_F19118,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,10,[53921],8.5625,9.5,0.9375,0.9375,0.10948905096702,False,graph,,True,L10_F53921,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,11,[112540],8.5625,8.5625,0.0,0.0,0.0,False,graph,,True,L11_F112540,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,12,[73956],8.5625,9.625,1.0625,1.0625,0.124087591095956,False,graph,,True,L12_F73956,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,12,[39989],8.5625,8.8125,0.25,0.25,0.029197080257872,False,graph,,True,L12_F39989,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,12,[102670],8.5625,8.5625,0.0,0.0,0.0,False,graph,,True,L12_F102670,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,13,[140686],8.5625,7.9375,-0.625,0.625,0.07299270064468,False,graph,,True,L13_F140686,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,14,[32925],8.5625,8.4375,-0.125,0.125,0.014598540128936,False,graph,,True,L14_F32925,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,14,[96297],8.5625,8.375,-0.1875,0.1875,0.021897810193404,False,graph,,True,L14_F96297,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,14,[77869],8.5625,8.5,-0.0625,0.0625,0.007299270064468,False,graph,,True,L14_F77869,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,15,[90154],8.5625,9.4375,0.875,0.875,0.102189780902552,False,graph,,True,L15_F90154,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,15,[24829],8.5625,9.5625,1.0,1.0,0.116788321031488,False,graph,,True,L15_F24829,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,16,[51107],8.5625,8.25,-0.3125,0.3125,0.03649635032234,False,graph,,True,L16_F51107,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,16,[93805],8.5625,8.4375,-0.125,0.125,0.014598540128936,False,graph,,True,L16_F93805,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,17,[13730],8.5625,8.375,-0.1875,0.1875,0.021897810193404,False,graph,,True,L17_F13730,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,18,[96974],8.5625,6.4375,-2.125,2.125,0.2481751821919121,False,graph,,True,L18_F96974,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,18,[15247],8.5625,6.4375,-2.125,2.125,0.2481751821919121,False,graph,,True,L18_F15247,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,18,[148614],8.5625,6.4375,-2.125,2.125,0.2481751821919121,False,graph,,True,L18_F148614,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,19,[137712],8.5625,8.25,-0.3125,0.3125,0.03649635032234,False,graph,,True,L19_F137712,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,19,[24697],8.5625,8.375,-0.1875,0.1875,0.021897810193404,False,graph,,True,L19_F24697,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,20,[24239],8.5625,9.75,1.1875,1.1875,0.1386861312248921,False,graph,,True,L20_F24239,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,20,[27296],8.5625,9.75,1.1875,1.1875,0.1386861312248921,False,graph,,True,L20_F27296,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,21,[16038],8.5625,9.125,0.5625,0.5625,0.065693430580212,False,graph,,True,L21_F16038,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,21,[11263],8.5625,9.1875,0.625,0.625,0.07299270064468,False,graph,,True,L21_F11263,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,22,[16944],8.5625,6.8125,-1.75,1.75,0.2043795618051041,False,graph,,True,L22_F16944,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,22,[96600],8.5625,7.375,-1.1875,1.1875,0.1386861312248921,False,graph,,True,L22_F96600,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,22,[102533],8.5625,7.25,-1.3125,1.3125,0.1532846713538281,False,graph,,True,L22_F102533,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,23,[162953],8.5625,1.375,-7.1875,7.1875,0.8394160574138205,False,graph,,True,L23_F162953,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,4,23,[113668],8.5625,-1.125,-9.6875,9.6875,1.1313868599925407,True,graph,,True,L23_F113668,-1,"In electromagnetism, the choice of gauge affects only the mathematical representation, not the physi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
