experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,source_script,meta.template_idx,meta.language,behaviour,split,model_size,run_id,prep_timestamp
ablation_zero,81,16,[45664],-1.8045063018798828,-2.7120304107666016,-0.9075241088867188,0.9075241088867188,0.5029209944637357,False,graph,,True,L16_F45664,7,"En français, le contraire de propre est", sale, propre,zero,11_ablation_supplement,5,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,82,16,[45664],-5.501103401184082,-5.513935089111328,-0.012831687927246094,0.012831687927246094,0.0023325662086552458,False,graph,,True,L16_F45664,7,Le contraire de propre :, sale, propre,zero,11_ablation_supplement,6,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,83,16,[45664],-5.925776481628418,-6.43563175201416,-0.5098552703857422,0.5098552703857422,0.08604024655773554,False,graph,,True,L16_F45664,7,L'antonyme de propre :, sale, propre,zero,11_ablation_supplement,7,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,84,16,[45664],3.0312576293945312,3.731907367706299,0.7006497383117676,0.7006497383117676,0.23114159918512125,False,graph,,True,L16_F45664,8,"The opposite of ""easy"" is", hard, easy,zero,11_ablation_supplement,0,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,85,16,[45664],4.54780387878418,4.80882453918457,0.2610206604003906,0.2610206604003906,0.057394880426599154,False,graph,,True,L16_F45664,8,"The antonym of ""easy"" is", hard, easy,zero,11_ablation_supplement,1,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,86,16,[45664],2.8280792236328125,3.2277116775512695,0.39963245391845703,0.39963245391845703,0.1413087897841917,False,graph,,True,L16_F45664,8,"""easy"" is the opposite of", hard, easy,zero,11_ablation_supplement,2,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,87,16,[45664],3.519296646118164,3.02815580368042,-0.49114084243774414,0.49114084243774414,0.1395565337136085,False,graph,,True,L16_F45664,8,"""easy"" is the antonym of", hard, easy,zero,11_ablation_supplement,3,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,88,16,[45664],3.961681365966797,4.134891986846924,0.17321062088012695,0.17321062088012695,0.04372149207427292,False,graph,,True,L16_F45664,8,"The contrary of ""easy"" is", hard, easy,zero,11_ablation_supplement,4,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,89,16,[45664],3.2582473754882812,3.424144744873047,0.16589736938476562,0.16589736938476562,0.0509161367315589,False,graph,,True,L16_F45664,8,"The word opposite to ""easy"" is", hard, easy,zero,11_ablation_supplement,6,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,90,16,[45664],4.395734786987305,4.358203887939453,-0.03753089904785156,0.03753089904785156,0.008538026241613582,False,graph,,True,L16_F45664,8,Le contraire de facile est, difficile, facile,zero,11_ablation_supplement,0,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,91,16,[45664],1.6339714527130127,1.7916011810302734,0.15762972831726074,0.15762972831726074,0.09647030680421773,False,graph,,True,L16_F45664,8,L'antonyme de facile est, difficile, facile,zero,11_ablation_supplement,1,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,92,16,[45664],4.632696151733398,4.7976484298706055,0.16495227813720703,0.16495227813720703,0.03560610762685707,False,graph,,True,L16_F45664,8,L'opposé de facile est, difficile, facile,zero,11_ablation_supplement,2,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,93,16,[45664],4.062506675720215,4.0299272537231445,-0.03257942199707031,0.03257942199707031,0.008019536832170044,False,graph,,True,L16_F45664,8,Le mot opposé à facile est, difficile, facile,zero,11_ablation_supplement,3,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,94,16,[45664],4.155467987060547,4.246323585510254,0.09085559844970703,0.09085559844970703,0.021864107367443462,False,graph,,True,L16_F45664,8,Le terme opposé de facile est, difficile, facile,zero,11_ablation_supplement,4,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,95,16,[45664],0.9693727493286133,1.6081526279449463,0.638779878616333,0.638779878616333,0.6589620684810159,False,graph,,True,L16_F45664,8,Le contraire de facile :, difficile, facile,zero,11_ablation_supplement,6,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,0,17,[111317],5.043326377868652,5.6359052658081055,0.5925788879394531,0.5925788879394531,0.11749762802678361,False,graph,,True,L17_F111317,0,"The opposite of ""small"" is", large, small,zero,11_ablation_supplement,0,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,1,17,[111317],6.57059907913208,7.701781749725342,1.1311826705932617,1.1311826705932617,0.1721582241205773,False,graph,,True,L17_F111317,0,"The antonym of ""small"" is", large, small,zero,11_ablation_supplement,1,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,2,17,[111317],4.638215065002441,4.978609561920166,0.3403944969177246,0.3403944969177246,0.07338911443591163,False,graph,,True,L17_F111317,0,"""small"" is the opposite of", large, small,zero,11_ablation_supplement,2,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,3,17,[111317],4.928729057312012,4.997994899749756,0.06926584243774414,0.06926584243774414,0.014053489549085675,False,graph,,True,L17_F111317,0,"""small"" is the contrary of", large, small,zero,11_ablation_supplement,5,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,4,17,[111317],5.141201019287109,5.706381797790527,0.565180778503418,0.565180778503418,0.10993166290986042,False,graph,,True,L17_F111317,0,"The word opposite to ""small"" is", large, small,zero,11_ablation_supplement,6,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,5,17,[111317],5.379977703094482,5.615795135498047,0.23581743240356445,0.23581743240356445,0.04383241808411244,False,graph,,True,L17_F111317,0,"""small"" is an antonym of", large, small,zero,11_ablation_supplement,7,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,6,17,[111317],5.60990047454834,5.698041915893555,0.08814144134521484,0.08814144134521484,0.015711765580866847,False,graph,,True,L17_F111317,0,Le contraire de petit est, grand, petit,zero,11_ablation_supplement,0,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,7,17,[111317],3.5335464477539062,3.0309581756591797,-0.5025882720947266,0.5025882720947266,0.14223338453407405,False,graph,,True,L17_F111317,0,L'antonyme de petit est, grand, petit,zero,11_ablation_supplement,1,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,8,17,[111317],4.09709358215332,4.265800476074219,0.16870689392089844,0.16870689392089844,0.041177212608470265,False,graph,,True,L17_F111317,0,L'opposé de petit est, grand, petit,zero,11_ablation_supplement,2,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,9,17,[111317],5.469900131225586,4.689655303955078,-0.7802448272705078,0.7802448272705078,0.1426433403034093,False,graph,,True,L17_F111317,0,"En français, le contraire de petit est", grand, petit,zero,11_ablation_supplement,5,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,10,17,[111317],4.70780086517334,5.147049903869629,0.43924903869628906,0.43924903869628906,0.09330238265018294,False,graph,,True,L17_F111317,0,Le contraire de petit :, grand, petit,zero,11_ablation_supplement,6,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,11,17,[111317],3.2128067016601562,3.587226629257202,0.3744199275970459,0.3744199275970459,0.1165398236495751,False,graph,,True,L17_F111317,0,L'antonyme de petit :, grand, petit,zero,11_ablation_supplement,7,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,12,17,[111317],5.34269905090332,5.839892387390137,0.4971933364868164,0.4971933364868164,0.09306032977323508,False,graph,,True,L17_F111317,2,"The opposite of ""fast"" is", slow, fast,zero,11_ablation_supplement,0,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,13,17,[111317],6.310973167419434,7.1404128074646,0.829439640045166,0.829439640045166,0.13142816753094252,False,graph,,True,L17_F111317,2,"The antonym of ""fast"" is", slow, fast,zero,11_ablation_supplement,1,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,14,17,[111317],6.953227996826172,6.851091384887695,-0.10213661193847656,0.10213661193847656,0.014689092869988773,False,graph,,True,L17_F111317,2,"""fast"" is the opposite of", slow, fast,zero,11_ablation_supplement,2,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,15,17,[111317],6.455448150634766,7.108438491821289,0.6529903411865234,0.6529903411865234,0.10115337075564321,False,graph,,True,L17_F111317,2,"The contrary of ""fast"" is", slow, fast,zero,11_ablation_supplement,4,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,16,17,[111317],7.882109642028809,7.433599472045898,-0.44851016998291016,0.44851016998291016,0.05690230024489272,False,graph,,True,L17_F111317,2,"""fast"" is the contrary of", slow, fast,zero,11_ablation_supplement,5,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,17,17,[111317],4.845642566680908,5.239336013793945,0.3936934471130371,0.3936934471130371,0.08124690190886985,False,graph,,True,L17_F111317,2,"The word opposite to ""fast"" is", slow, fast,zero,11_ablation_supplement,6,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,18,17,[111317],6.617379188537598,7.506397247314453,0.8890180587768555,0.8890180587768555,0.1343459445354625,False,graph,,True,L17_F111317,2,Le contraire de rapide est, lent, rapide,zero,11_ablation_supplement,0,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,19,17,[111317],-0.3522634506225586,0.22145462036132812,0.5737180709838867,0.5737180709838867,1.6286618826998103,True,graph,,True,L17_F111317,2,L'antonyme de rapide est, lent, rapide,zero,11_ablation_supplement,1,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,20,17,[111317],3.113016128540039,6.045984268188477,2.9329681396484375,2.9329681396484375,0.9421628443673788,False,graph,,True,L17_F111317,2,L'opposé de rapide est, lent, rapide,zero,11_ablation_supplement,2,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,21,17,[111317],5.547826766967773,6.00581169128418,0.45798492431640625,0.45798492431640625,0.0825521312629597,False,graph,,True,L17_F111317,2,Le terme opposé de rapide est, lent, rapide,zero,11_ablation_supplement,4,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,22,17,[111317],6.105976104736328,5.66841983795166,-0.43755626678466797,0.43755626678466797,0.07166033056183398,False,graph,,True,L17_F111317,2,"En français, le contraire de rapide est", lent, rapide,zero,11_ablation_supplement,5,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,23,17,[111317],-1.650320053100586,4.3979949951171875,6.048315048217773,6.048315048217773,3.6649345684220362,True,graph,,True,L17_F111317,2,Le contraire de rapide :, lent, rapide,zero,11_ablation_supplement,6,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,24,17,[111317],7.284223556518555,7.628632545471191,0.3444089889526367,0.3444089889526367,0.04728149620993095,False,graph,,True,L17_F111317,3,"The opposite of ""new"" is", old, new,zero,11_ablation_supplement,0,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,25,17,[111317],9.138964653015137,11.55806827545166,2.4191036224365234,2.4191036224365234,0.2647021529940362,False,graph,,True,L17_F111317,3,"The antonym of ""new"" is", old, new,zero,11_ablation_supplement,1,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,26,17,[111317],4.739812850952148,4.856566429138184,0.11675357818603516,0.11675357818603516,0.024632529091577118,False,graph,,True,L17_F111317,3,"""new"" is the opposite of", old, new,zero,11_ablation_supplement,2,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,27,17,[111317],9.33936595916748,9.526815414428711,0.18744945526123047,0.18744945526123047,0.020070897305027643,False,graph,,True,L17_F111317,3,"The contrary of ""new"" is", old, new,zero,11_ablation_supplement,4,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,28,17,[111317],8.131616592407227,8.424797058105469,0.2931804656982422,0.2931804656982422,0.0360543886945495,False,graph,,True,L17_F111317,3,"The word opposite to ""new"" is", old, new,zero,11_ablation_supplement,6,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,29,17,[111317],7.244073390960693,7.7150115966796875,0.47093820571899414,0.47093820571899414,0.06501013720492387,False,graph,,True,L17_F111317,3,"""new"" is an antonym of", old, new,zero,11_ablation_supplement,7,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,30,17,[111317],-2.5924673080444336,-2.948575019836426,-0.3561077117919922,0.3561077117919922,0.13736246907082078,False,graph,,True,L17_F111317,3,Le contraire de nouveau est, vieux, nouveau,zero,11_ablation_supplement,0,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,31,17,[111317],-2.5240020751953125,-3.386552333831787,-0.8625502586364746,0.8625502586364746,0.34173912283821617,False,graph,,True,L17_F111317,3,L'antonyme de nouveau est, vieux, nouveau,zero,11_ablation_supplement,1,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,32,17,[111317],-4.5857696533203125,-4.748610973358154,-0.1628413200378418,0.1628413200378418,0.03551013940807857,False,graph,,True,L17_F111317,3,L'opposé de nouveau est, vieux, nouveau,zero,11_ablation_supplement,2,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,33,17,[111317],-4.122896671295166,-4.101929664611816,0.02096700668334961,0.02096700668334961,0.005085503786324094,False,graph,,True,L17_F111317,3,Le terme opposé de nouveau est, vieux, nouveau,zero,11_ablation_supplement,4,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,34,17,[111317],-3.6685447692871094,-3.9174270629882812,-0.24888229370117188,0.24888229370117188,0.06784223954587681,False,graph,,True,L17_F111317,3,Le contraire de nouveau :, vieux, nouveau,zero,11_ablation_supplement,6,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,35,17,[111317],-3.9130611419677734,-4.891946792602539,-0.9788856506347656,0.9788856506347656,0.2501585364037846,False,graph,,True,L17_F111317,3,L'antonyme de nouveau :, vieux, nouveau,zero,11_ablation_supplement,7,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,36,17,[111317],4.69098424911499,6.256467342376709,1.5654830932617188,1.5654830932617188,0.33372166837265527,False,graph,,True,L17_F111317,4,"The opposite of ""empty"" is", full, empty,zero,11_ablation_supplement,0,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,37,17,[111317],2.116675853729248,2.015209197998047,-0.10146665573120117,0.10146665573120117,0.047936794418977774,False,graph,,True,L17_F111317,4,"""empty"" is the antonym of", full, empty,zero,11_ablation_supplement,3,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,38,17,[111317],6.5357747077941895,7.867859840393066,1.332085132598877,1.332085132598877,0.20381441988386848,False,graph,,True,L17_F111317,4,"The contrary of ""empty"" is", full, empty,zero,11_ablation_supplement,4,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,39,17,[111317],4.218630790710449,2.7317352294921875,-1.4868955612182617,1.4868955612182617,0.35245927682694045,False,graph,,True,L17_F111317,4,"""empty"" is the contrary of", full, empty,zero,11_ablation_supplement,5,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,40,17,[111317],4.9145026206970215,5.322532653808594,0.40803003311157227,0.40803003311157227,0.08302570245113523,False,graph,,True,L17_F111317,4,"The word opposite to ""empty"" is", full, empty,zero,11_ablation_supplement,6,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,41,17,[111317],1.978691577911377,2.3518905639648438,0.3731989860534668,0.3731989860534668,0.18860897187489428,False,graph,,True,L17_F111317,4,"""empty"" is an antonym of", full, empty,zero,11_ablation_supplement,7,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,42,17,[111317],3.002520799636841,3.6701161861419678,0.667595386505127,0.667595386505127,0.2223449657242754,False,graph,,True,L17_F111317,4,Le contraire de vide est, plein, vide,zero,11_ablation_supplement,0,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,43,17,[111317],4.203042984008789,4.4632368087768555,0.2601938247680664,0.2601938247680664,0.061906058334154246,False,graph,,True,L17_F111317,4,Le mot opposé à vide est, plein, vide,zero,11_ablation_supplement,3,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,44,17,[111317],2.743846893310547,3.1130716800689697,0.36922478675842285,0.36922478675842285,0.13456464583098288,False,graph,,True,L17_F111317,4,Le terme opposé de vide est, plein, vide,zero,11_ablation_supplement,4,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,45,17,[111317],3.262849807739258,3.2110061645507812,-0.05184364318847656,0.05184364318847656,0.015889068171822156,False,graph,,True,L17_F111317,4,"En français, le contraire de vide est", plein, vide,zero,11_ablation_supplement,5,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,46,17,[111317],-0.037858009338378906,0.32848072052001953,0.36633872985839844,0.36633872985839844,9.676648072473755,True,graph,,True,L17_F111317,4,Le contraire de vide :, plein, vide,zero,11_ablation_supplement,6,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,47,17,[111317],-2.072967529296875,-1.0356616973876953,1.0373058319091797,1.0373058319091797,0.5003965630166216,False,graph,,True,L17_F111317,4,L'antonyme de vide :, plein, vide,zero,11_ablation_supplement,7,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,48,17,[111317],6.035304546356201,6.486113548278809,0.4508090019226074,0.4508090019226074,0.07469531946781856,False,graph,,True,L17_F111317,5,"The opposite of ""high"" is", low, high,zero,11_ablation_supplement,0,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,49,17,[111317],6.743363380432129,7.202232837677002,0.45886945724487305,0.45886945724487305,0.06804756479473484,False,graph,,True,L17_F111317,5,"The antonym of ""high"" is", low, high,zero,11_ablation_supplement,1,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,50,17,[111317],7.400737762451172,7.985293388366699,0.5845556259155273,0.5845556259155273,0.07898612866564501,False,graph,,True,L17_F111317,5,"""high"" is the antonym of", low, high,zero,11_ablation_supplement,3,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,51,17,[111317],7.680254936218262,8.021183013916016,0.3409280776977539,0.3409280776977539,0.04439020320095312,False,graph,,True,L17_F111317,5,"The contrary of ""high"" is", low, high,zero,11_ablation_supplement,4,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,52,17,[111317],6.060846328735352,6.199555397033691,0.13870906829833984,0.13870906829833984,0.022886088929831325,False,graph,,True,L17_F111317,5,"The word opposite to ""high"" is", low, high,zero,11_ablation_supplement,6,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,53,17,[111317],7.945594787597656,8.527091979980469,0.5814971923828125,0.5814971923828125,0.07318485364476775,False,graph,,True,L17_F111317,5,"""high"" is an antonym of", low, high,zero,11_ablation_supplement,7,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,54,17,[111317],7.347012519836426,7.596051216125488,0.2490386962890625,0.2490386962890625,0.03389659338101158,False,graph,,True,L17_F111317,5,Le contraire de haut est, bas, haut,zero,11_ablation_supplement,0,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,55,17,[111317],5.015102386474609,5.0522613525390625,0.037158966064453125,0.037158966064453125,0.007409413233630923,False,graph,,True,L17_F111317,5,L'antonyme de haut est, bas, haut,zero,11_ablation_supplement,1,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,56,17,[111317],5.7681779861450195,5.25986385345459,-0.5083141326904297,0.5083141326904297,0.08812386390124324,False,graph,,True,L17_F111317,5,Le mot opposé à haut est, bas, haut,zero,11_ablation_supplement,3,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,57,17,[111317],6.633586883544922,6.488130569458008,-0.14545631408691406,0.14545631408691406,0.02192724937822947,False,graph,,True,L17_F111317,5,Le terme opposé de haut est, bas, haut,zero,11_ablation_supplement,4,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,58,17,[111317],6.083771705627441,6.891071319580078,0.8072996139526367,0.8072996139526367,0.13269722331607522,False,graph,,True,L17_F111317,5,Le contraire de haut :, bas, haut,zero,11_ablation_supplement,6,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,59,17,[111317],2.9357166290283203,3.4724066257476807,0.5366899967193604,0.5366899967193604,0.18281396425814345,False,graph,,True,L17_F111317,5,L'antonyme de haut :, bas, haut,zero,11_ablation_supplement,7,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,60,17,[111317],5.302768230438232,6.205552577972412,0.9027843475341797,0.9027843475341797,0.17024774732745468,False,graph,,True,L17_F111317,6,"The opposite of ""long"" is", short, long,zero,11_ablation_supplement,0,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,61,17,[111317],6.87086296081543,8.627582550048828,1.7567195892333984,1.7567195892333984,0.2556767027220908,False,graph,,True,L17_F111317,6,"The antonym of ""long"" is", short, long,zero,11_ablation_supplement,1,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,62,17,[111317],6.1832098960876465,6.191959381103516,0.00874948501586914,0.00874948501586914,0.0014150392997745204,False,graph,,True,L17_F111317,6,"""long"" is the opposite of", short, long,zero,11_ablation_supplement,2,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,63,17,[111317],7.128917217254639,8.367246627807617,1.2383294105529785,1.2383294105529785,0.1737051183339187,False,graph,,True,L17_F111317,6,"The contrary of ""long"" is", short, long,zero,11_ablation_supplement,4,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,64,17,[111317],6.525389194488525,7.682965278625488,1.157576084136963,1.157576084136963,0.17739571508481328,False,graph,,True,L17_F111317,6,"The word opposite to ""long"" is", short, long,zero,11_ablation_supplement,6,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,65,17,[111317],7.929641246795654,7.822082996368408,-0.1075582504272461,0.1075582504272461,0.01356407521400408,False,graph,,True,L17_F111317,6,"""long"" is an antonym of", short, long,zero,11_ablation_supplement,7,en,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
ablation_zero,66,17,[111317],6.241944313049316,8.181553840637207,1.9396095275878906,1.9396095275878906,0.3107380372531667,False,graph,,True,L17_F111317,6,Le contraire de long est, court, long,zero,11_ablation_supplement,0,fr,multilingual_circuits_b1,train,4b,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T05:54:49.169476
