experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.concept_index,meta.template_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,12,16,[75293],5.5,5.375,-0.125,0.125,0.0227272726859504,False,graph,,True,,-1,"Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,12,17,[108105],5.5,5.96875,0.46875,0.46875,0.085227272572314,False,graph,,True,,-1,"Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,12,18,"[20958, 132539]",5.5,5.46875,-0.03125,0.03125,0.0056818181714876,False,graph,,True,,-1,"Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,12,19,[54110],5.5,4.8125,-0.6875,0.6875,0.1249999997727272,False,graph,,True,,-1,"Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,12,20,"[112825, 107702]",5.5,4.03125,-1.46875,1.46875,0.2670454540599173,False,graph,,True,,-1,"Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,13,15,"[127839, 38259]",6.84375,6.78125,-0.0625,0.0625,0.00913242007798,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,13,16,[75293],6.84375,7.0625,0.21875,0.21875,0.03196347027293,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,13,17,[108105],6.84375,6.875,0.03125,0.03125,0.00456621003899,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,13,18,"[20958, 132539]",6.84375,8.8125,1.96875,1.96875,0.2876712324563708,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,13,19,[54110],6.84375,5.75,-1.09375,1.09375,0.1598173513646504,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,13,20,"[112825, 107702]",6.84375,4.875,-1.96875,1.96875,0.2876712324563708,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,14,15,"[127839, 38259]",3.625,4.625,1.0,1.0,0.2758620682045184,False,graph,,True,,-1,Which particle has zero (neutral) electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,14,16,[75293],3.625,3.421875,-0.203125,0.203125,0.0560344826040428,False,graph,,True,,-1,Which particle has zero (neutral) electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,14,17,[108105],3.625,3.296875,-0.328125,0.328125,0.0905172411296076,False,graph,,True,,-1,Which particle has zero (neutral) electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,14,18,"[20958, 132539]",3.625,4.875,1.25,1.25,0.344827585255648,False,graph,,True,,-1,Which particle has zero (neutral) electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,14,19,[54110],3.625,3.015625,-0.609375,0.609375,0.1681034478121284,False,graph,,True,,-1,Which particle has zero (neutral) electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,14,20,"[112825, 107702]",3.625,1.3125,-2.3125,2.3125,0.6379310327229489,False,graph,,True,,-1,Which particle has zero (neutral) electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,15,15,"[38259, 127839]",4.625,4.5,-0.125,0.125,0.0270270269685902,False,graph,,True,,-1,"The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,15,16,[75293],4.625,3.125,-1.5,1.5,0.3243243236230825,False,graph,,True,,-1,"The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,15,17,[108105],4.625,4.875,0.25,0.25,0.0540540539371804,False,graph,,True,,-1,"The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,15,18,"[132539, 20958]",4.625,2.75,-1.875,1.875,0.4054054045288532,False,graph,,True,,-1,"The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,15,19,[54110],4.625,4.25,-0.375,0.375,0.0810810809057706,False,graph,,True,,-1,"The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,15,20,"[112825, 107702]",4.625,3.375,-1.25,1.25,0.2702702696859021,False,graph,,True,,-1,"The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,16,15,"[38259, 127839]",8.625,8.6875,0.0625,0.0625,0.0072463768031926,False,graph,,True,,-1,"Consider these particles: the electron, the proton, the neutron. Among them, which one is a lepton (", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,16,16,[75293],8.625,8.375,-0.25,0.25,0.0289855072127704,False,graph,,True,,-1,"Consider these particles: the electron, the proton, the neutron. Among them, which one is a lepton (", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,16,17,[108105],8.625,9.125,0.5,0.5,0.0579710144255408,False,graph,,True,,-1,"Consider these particles: the electron, the proton, the neutron. Among them, which one is a lepton (", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,16,18,"[20958, 132539]",8.625,8.75,0.125,0.125,0.0144927536063852,False,graph,,True,,-1,"Consider these particles: the electron, the proton, the neutron. Among them, which one is a lepton (", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,16,19,[54110],8.625,7.625,-1.0,1.0,0.1159420288510817,False,graph,,True,,-1,"Consider these particles: the electron, the proton, the neutron. Among them, which one is a lepton (", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,16,20,"[112825, 107702]",8.625,7.4375,-1.1875,1.1875,0.1376811592606595,False,graph,,True,,-1,"Consider these particles: the electron, the proton, the neutron. Among them, which one is a lepton (", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,17,15,"[38259, 127839]",6.6875,6.1875,-0.5,0.5,0.0747663550283867,False,graph,,True,,-1,"Which particle is a lepton (a member of the lepton family) — the proton, the electron, or the neutro", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,17,16,[75293],6.6875,6.8125,0.125,0.125,0.0186915887570966,False,graph,,True,,-1,"Which particle is a lepton (a member of the lepton family) — the proton, the electron, or the neutro", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,17,17,[108105],6.6875,7.3125,0.625,0.625,0.0934579437854834,False,graph,,True,,-1,"Which particle is a lepton (a member of the lepton family) — the proton, the electron, or the neutro", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,17,18,"[20958, 132539]",6.6875,7.0,0.3125,0.3125,0.0467289718927417,False,graph,,True,,-1,"Which particle is a lepton (a member of the lepton family) — the proton, the electron, or the neutro", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,17,19,[54110],6.6875,4.9375,-1.75,1.75,0.2616822425993536,False,graph,,True,,-1,"Which particle is a lepton (a member of the lepton family) — the proton, the electron, or the neutro", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,17,20,"[112825, 107702]",6.6875,5.84375,-0.84375,0.84375,0.1261682241104026,False,graph,,True,,-1,"Which particle is a lepton (a member of the lepton family) — the proton, the electron, or the neutro", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,18,15,"[38259, 127839]",5.25,4.625,-0.625,0.625,0.1190476188208616,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,18,16,[75293],5.25,4.75,-0.5,0.5,0.0952380950566893,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,18,17,[108105],5.25,6.625,1.375,1.375,0.2619047614058957,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,18,18,"[20958, 132539]",5.25,6.25,1.0,1.0,0.1904761901133786,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,18,19,[54110],5.25,3.515625,-1.734375,1.734375,0.3303571422278911,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,18,20,"[112825, 107702]",5.25,3.625,-1.625,1.625,0.3095238089342403,False,graph,,True,,-1,"An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,19,15,"[127839, 38259]",4.53125,4.75,0.21875,0.21875,0.0482758619624256,False,graph,,True,,-1,Which particle is a lepton (a member of the lepton family)? Answer:, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,19,16,[75293],4.53125,4.9375,0.40625,0.40625,0.0896551722159334,False,graph,,True,,-1,Which particle is a lepton (a member of the lepton family)? Answer:, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,19,17,[108105],4.53125,4.90625,0.375,0.375,0.0827586205070154,False,graph,,True,,-1,Which particle is a lepton (a member of the lepton family)? Answer:, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,19,18,"[132539, 20958]",4.53125,4.8125,0.28125,0.28125,0.0620689653802616,False,graph,,True,,-1,Which particle is a lepton (a member of the lepton family)? Answer:, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,19,19,[54110],4.53125,4.25,-0.28125,0.28125,0.0620689653802616,False,graph,,True,,-1,Which particle is a lepton (a member of the lepton family)? Answer:, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
ablation_zero,19,20,"[112825, 107702]",4.53125,3.0,-1.53125,1.53125,0.3379310337369798,False,graph,,True,,-1,Which particle is a lepton (a member of the lepton family)? Answer:, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,False,True
patching,0,15,"[150216, 127839, 38259]",8.6875,9.0,0.3125,0.3125,0.035971222980177,False,graph,,True,,-1,,,,,"The options are proton, neutron, and electron. Which particle has negative electric charge? Answer:","Consider these particles: the electron, the proton, the neutron. Among them, which one has negative ", electron, electron, proton,True,3.0,12.125,8.6875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,0,16,"[147161, 64822, 75293]",8.6875,7.375,-1.3125,1.3125,0.1510791365167434,False,graph,,True,,-1,,,,,"The options are proton, neutron, and electron. Which particle has negative electric charge? Answer:","Consider these particles: the electron, the proton, the neutron. Among them, which one has negative ", electron, electron, proton,True,3.0,12.125,8.6875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,0,17,"[111317, 22769, 108105]",8.6875,8.625,-0.0625,0.0625,0.0071942445960354,False,graph,,True,,-1,,,,,"The options are proton, neutron, and electron. Which particle has negative electric charge? Answer:","Consider these particles: the electron, the proton, the neutron. Among them, which one has negative ", electron, electron, proton,True,3.0,12.125,8.6875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,0,18,"[149556, 160254, 18177, 20958, 48134]",8.6875,7.5625,-1.125,1.125,0.1294964027286372,False,graph,,True,,-1,,,,,"The options are proton, neutron, and electron. Which particle has negative electric charge? Answer:","Consider these particles: the electron, the proton, the neutron. Among them, which one has negative ", electron, electron, proton,True,6.0,12.125,8.6875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,0,19,"[39488, 74497, 74293, 54110]",8.6875,6.4375,-2.25,2.25,0.2589928054572744,False,graph,,True,,-1,,,,,"The options are proton, neutron, and electron. Which particle has negative electric charge? Answer:","Consider these particles: the electron, the proton, the neutron. Among them, which one has negative ", electron, electron, proton,True,4.0,12.125,8.6875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,0,20,"[71973, 112825, 120456, 107702, 56357]",8.6875,5.5,-3.1875,3.1875,0.3669064743978054,False,graph,,True,,-1,,,,,"The options are proton, neutron, and electron. Which particle has negative electric charge? Answer:","Consider these particles: the electron, the proton, the neutron. Among them, which one has negative ", electron, electron, proton,True,5.0,12.125,8.6875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,1,15,"[150216, 38259, 127839]",4.875,5.25,0.375,0.375,0.076923076765286,False,graph,,True,,-1,,,,,"Which particle has negative electric charge — the proton, the electron, or the neutron? Answer:","An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, electron, proton,True,3.0,9.0625,4.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,1,16,"[75293, 64822, 147161]",4.875,3.75,-1.125,1.125,0.230769230295858,False,graph,,True,,-1,,,,,"Which particle has negative electric charge — the proton, the electron, or the neutron? Answer:","An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, electron, proton,True,3.0,9.0625,4.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,1,17,"[111317, 22769, 108105]",4.875,6.375,1.5,1.5,0.307692307061144,False,graph,,True,,-1,,,,,"Which particle has negative electric charge — the proton, the electron, or the neutron? Answer:","An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, electron, proton,True,3.0,9.0625,4.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,1,18,"[160254, 48134, 149556, 18177, 20958]",4.875,6.5,1.625,1.625,0.3333333326495726,False,graph,,True,,-1,,,,,"Which particle has negative electric charge — the proton, the electron, or the neutron? Answer:","An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, electron, proton,True,6.0,9.0625,4.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,1,19,"[39488, 74293, 74497, 54110]",4.875,3.515625,-1.359375,1.359375,0.2788461532741617,False,graph,,True,,-1,,,,,"Which particle has negative electric charge — the proton, the electron, or the neutron? Answer:","An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, electron, proton,True,4.0,9.0625,4.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,1,20,"[107702, 71973, 56357, 120456, 112825]",4.875,3.515625,-1.359375,1.359375,0.2788461532741617,False,graph,,True,,-1,,,,,"Which particle has negative electric charge — the proton, the electron, or the neutron? Answer:","An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon", electron, electron, proton,True,5.0,9.0625,4.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,2,15,"[127839, 150216, 38259]",9.125,10.8125,1.6875,1.6875,0.1849315066466504,False,graph,,True,,-1,,,,,Which particle has negative electric charge? Answer:,"The options are electron, neutron, and proton. Which particle has positive electric charge? Answer:", electron, proton, neutron,True,3.0,6.25,9.125,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,2,16,"[147161, 64822, 75293]",9.125,8.0,-1.125,1.125,0.1232876710977669,False,graph,,True,,-1,,,,,Which particle has negative electric charge? Answer:,"The options are electron, neutron, and proton. Which particle has positive electric charge? Answer:", electron, proton, neutron,True,3.0,6.25,9.125,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,2,17,"[111317, 22769, 108105]",9.125,9.875,0.75,0.75,0.0821917807318446,False,graph,,True,,-1,,,,,Which particle has negative electric charge? Answer:,"The options are electron, neutron, and proton. Which particle has positive electric charge? Answer:", electron, proton, neutron,True,3.0,6.25,9.125,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,2,18,"[48134, 160254, 149556, 18177, 20958]",9.125,10.875,1.75,1.75,0.1917808217076374,False,graph,,True,,-1,,,,,Which particle has negative electric charge? Answer:,"The options are electron, neutron, and proton. Which particle has positive electric charge? Answer:", electron, proton, neutron,True,6.0,6.25,9.125,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,2,19,"[39488, 54110, 74293, 74497]",9.125,9.25,0.125,0.125,0.0136986301219741,False,graph,,True,,-1,,,,,Which particle has negative electric charge? Answer:,"The options are electron, neutron, and proton. Which particle has positive electric charge? Answer:", electron, proton, neutron,True,4.0,6.25,9.125,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,2,20,"[112825, 120456, 56357, 71973, 107702]",9.125,7.875,-1.25,1.25,0.136986301219741,False,graph,,True,,-1,,,,,Which particle has negative electric charge? Answer:,"The options are electron, neutron, and proton. Which particle has positive electric charge? Answer:", electron, proton, neutron,True,5.0,6.25,9.125,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,3,15,"[127839, 150216, 38259]",8.875,8.25,-0.625,0.625,0.0704225351319182,False,graph,,True,,-1,,,,,"Consider these particles: the proton, the electron, the neutron. Among them, which one has positive ","Which particle has positive electric charge — the electron, the proton, or the neutron? Answer:", proton, proton, neutron,True,3.0,9.75,8.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
patching,3,16,"[64822, 147161, 75293]",8.875,9.0625,0.1875,0.1875,0.0211267605395754,False,graph,,True,,-1,,,,,"Consider these particles: the proton, the electron, the neutron. Among them, which one has positive ","Which particle has positive electric charge — the electron, the proton, or the neutron? Answer:", proton, proton, neutron,True,3.0,9.75,8.875,unknown,unknown,-1.0,-1.0,-1.0,-1.0,,,,physics_particle_candidate_selection,train,4b,311,20260505-113154_physics_particle_candidate_selection_train_n311,2026-05-05T11:31:54.274077,True,True
