feature_id,layer,ranking_metric,rank,metric_value,community,role_label,prompt_idx,prompt_id,prompt_short,level,group_id,cue_label,latent_state_target,correct_answer,is_anchor,is_kw_variant,is_auxiliary,baseline_sign_diff,sign_correct
L19_F130590,19,abs_effect_size,7,0.65625,5,α-attr,408,CP-L3-02-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,CP-L3-02,,alpha,alpha,False,False,False,1.867237091064453,True
L19_F130590,19,abs_effect_size,8,0.625,5,α-attr,0,L1-A1-v01,A nucleus undergoes a decay process. The emitted particle carries a charge of +2,1,L1-A1,emitted_charge_plus2,alpha,alpha,False,False,False,1.477558135986328,True
L19_F130590,19,abs_effect_size,9,0.625,5,α-attr,12,L1-A2-v01,A nucleus undergoes a decay process. The emitted particle has a mass number of 4,1,L1-A2,emitted_mass4,alpha,alpha,False,False,False,1.6291208267211914,True
L19_F130590,19,abs_effect_size,10,0.625,5,α-attr,48,L1-A5-v03,A nucleus undergoes a decay process. The emitted particle has a proton count of ,1,L1-A5,emitted_2protons,alpha,alpha,False,False,False,0.8352622985839844,True
L19_F25394,19,abs_effect_size,1,0.75,4,β-attr,349,L3-A2-v08,A nucleus undergoes a decay process. The decay produces a small nuclear cluster ,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.0677404403686523,True
L19_F25394,19,abs_effect_size,2,0.75,4,β-attr,369,L3-B1-v08,A nucleus undergoes a decay process. The emitted particle is a lepton — it does ,3,L3-B1,lepton_family,beta,beta,False,False,False,-0.2285623550415039,False
L19_F25394,19,abs_effect_size,3,0.71875,4,β-attr,405,L3-FB-v08,A nucleus undergoes a decay process. Emitted particle: charge −1e. Daughter: Z+1,3,L3-FB,,beta,beta,True,False,False,2.936452865600586,True
L19_F25394,19,abs_effect_size,4,0.6875,4,β-attr,91,L1-B3-v06,A nucleus undergoes a decay process. No nucleons are lost from the nucleus durin,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.6551628112792969,False
L19_F25394,19,abs_effect_size,5,0.6875,4,β-attr,462,AUX-P5-v01,A nucleus undergoes a decay process. The emitted particle contains multiple nucl,AUX,AUX-P5,,alpha,alpha,False,False,True,1.894887924194336,True
L19_F25394,19,abs_effect_size,6,0.65625,4,β-attr,342,L3-A2-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,1.867237091064453,True
L19_F25394,19,abs_effect_size,7,0.65625,4,β-attr,408,CP-L3-02-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,CP-L3-02,,alpha,alpha,False,False,False,1.867237091064453,True
L19_F25394,19,abs_effect_size,8,0.625,4,β-attr,0,L1-A1-v01,A nucleus undergoes a decay process. The emitted particle carries a charge of +2,1,L1-A1,emitted_charge_plus2,alpha,alpha,False,False,False,1.477558135986328,True
L19_F25394,19,abs_effect_size,9,0.625,4,β-attr,48,L1-A5-v03,A nucleus undergoes a decay process. The emitted particle has a proton count of ,1,L1-A5,emitted_2protons,alpha,alpha,False,False,False,0.8352622985839844,True
L19_F25394,19,abs_effect_size,10,0.625,4,β-attr,124,KW-A1-v01,A nucleus undergoes a decay process. The emitted particle carries a charge of +2,1,KW-A1,,alpha,alpha,False,True,False,1.477558135986328,True
L19_F41536,19,abs_effect_size,1,0.75,5,α-attr,349,L3-A2-v08,A nucleus undergoes a decay process. The decay produces a small nuclear cluster ,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.0677404403686523,True
L19_F41536,19,abs_effect_size,2,0.75,5,α-attr,369,L3-B1-v08,A nucleus undergoes a decay process. The emitted particle is a lepton — it does ,3,L3-B1,lepton_family,beta,beta,False,False,False,-0.2285623550415039,False
L19_F41536,19,abs_effect_size,3,0.75,5,α-attr,405,L3-FB-v08,A nucleus undergoes a decay process. Emitted particle: charge −1e. Daughter: Z+1,3,L3-FB,,beta,beta,True,False,False,2.936452865600586,True
L19_F41536,19,abs_effect_size,4,0.6875,5,α-attr,91,L1-B3-v06,A nucleus undergoes a decay process. No nucleons are lost from the nucleus durin,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.6551628112792969,False
L19_F41536,19,abs_effect_size,5,0.6875,5,α-attr,347,L3-A2-v06,A nucleus undergoes a decay process. The emitted object is a composite of nucleo,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.072709083557129,True
L19_F41536,19,abs_effect_size,6,0.6875,5,α-attr,351,L3-A3-v02,A nucleus undergoes a decay process. The emitted particle is substantially heavi,3,L3-A3,heavy_nuclear_fragment,alpha,alpha,False,False,False,2.011434555053711,True
L19_F41536,19,abs_effect_size,7,0.6875,5,α-attr,462,AUX-P5-v01,A nucleus undergoes a decay process. The emitted particle contains multiple nucl,AUX,AUX-P5,,alpha,alpha,False,False,True,1.894887924194336,True
L19_F41536,19,abs_effect_size,8,0.65625,5,α-attr,342,L3-A2-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,1.867237091064453,True
L19_F41536,19,abs_effect_size,9,0.65625,5,α-attr,408,CP-L3-02-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,CP-L3-02,,alpha,alpha,False,False,False,1.867237091064453,True
L19_F41536,19,abs_effect_size,10,0.625,5,α-attr,12,L1-A2-v01,A nucleus undergoes a decay process. The emitted particle has a mass number of 4,1,L1-A2,emitted_mass4,alpha,alpha,False,False,False,1.6291208267211914,True
L19_F44438,19,abs_effect_size,1,0.8125,5,β-attr,349,L3-A2-v08,A nucleus undergoes a decay process. The decay produces a small nuclear cluster ,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.0677404403686523,True
L19_F44438,19,abs_effect_size,2,0.75,5,β-attr,369,L3-B1-v08,A nucleus undergoes a decay process. The emitted particle is a lepton — it does ,3,L3-B1,lepton_family,beta,beta,False,False,False,-0.2285623550415039,False
L19_F44438,19,abs_effect_size,3,0.75,5,β-attr,462,AUX-P5-v01,A nucleus undergoes a decay process. The emitted particle contains multiple nucl,AUX,AUX-P5,,alpha,alpha,False,False,True,1.894887924194336,True
L19_F44438,19,abs_effect_size,4,0.6875,5,β-attr,91,L1-B3-v06,A nucleus undergoes a decay process. No nucleons are lost from the nucleus durin,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.6551628112792969,False
L19_F44438,19,abs_effect_size,5,0.6875,5,β-attr,357,L3-A4-v02,A nucleus undergoes a decay process. The emitted particle carries a baryon numbe,3,L3-A4,baryon_number_4,alpha,alpha,False,False,False,1.6108474731445312,True
L19_F44438,19,abs_effect_size,6,0.6875,5,β-attr,405,L3-FB-v08,A nucleus undergoes a decay process. Emitted particle: charge −1e. Daughter: Z+1,3,L3-FB,,beta,beta,True,False,False,2.936452865600586,True
L19_F44438,19,abs_effect_size,7,0.625,5,β-attr,0,L1-A1-v01,A nucleus undergoes a decay process. The emitted particle carries a charge of +2,1,L1-A1,emitted_charge_plus2,alpha,alpha,False,False,False,1.477558135986328,True
L19_F44438,19,abs_effect_size,8,0.625,5,β-attr,12,L1-A2-v01,A nucleus undergoes a decay process. The emitted particle has a mass number of 4,1,L1-A2,emitted_mass4,alpha,alpha,False,False,False,1.6291208267211914,True
L19_F44438,19,abs_effect_size,9,0.625,5,β-attr,48,L1-A5-v03,A nucleus undergoes a decay process. The emitted particle has a proton count of ,1,L1-A5,emitted_2protons,alpha,alpha,False,False,False,0.8352622985839844,True
L19_F44438,19,abs_effect_size,10,0.625,5,β-attr,124,KW-A1-v01,A nucleus undergoes a decay process. The emitted particle carries a charge of +2,1,KW-A1,,alpha,alpha,False,True,False,1.477558135986328,True
L19_F94584,19,abs_effect_size,1,0.8125,5,β-attr,369,L3-B1-v08,A nucleus undergoes a decay process. The emitted particle is a lepton — it does ,3,L3-B1,lepton_family,beta,beta,False,False,False,-0.2285623550415039,False
L19_F94584,19,abs_effect_size,2,0.75,5,β-attr,349,L3-A2-v08,A nucleus undergoes a decay process. The decay produces a small nuclear cluster ,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.0677404403686523,True
L19_F94584,19,abs_effect_size,3,0.75,5,β-attr,462,AUX-P5-v01,A nucleus undergoes a decay process. The emitted particle contains multiple nucl,AUX,AUX-P5,,alpha,alpha,False,False,True,1.894887924194336,True
L19_F94584,19,abs_effect_size,4,0.71875,5,β-attr,405,L3-FB-v08,A nucleus undergoes a decay process. Emitted particle: charge −1e. Daughter: Z+1,3,L3-FB,,beta,beta,True,False,False,2.936452865600586,True
L19_F94584,19,abs_effect_size,5,0.6875,5,β-attr,91,L1-B3-v06,A nucleus undergoes a decay process. No nucleons are lost from the nucleus durin,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.6551628112792969,False
L19_F94584,19,abs_effect_size,6,0.625,5,β-attr,12,L1-A2-v01,A nucleus undergoes a decay process. The emitted particle has a mass number of 4,1,L1-A2,emitted_mass4,alpha,alpha,False,False,False,1.6291208267211914,True
L19_F94584,19,abs_effect_size,7,0.625,5,β-attr,104,L1-B4-v07,A nucleus undergoes a decay process. An antineutrino is one of the particles pro,1,L1-B4,antineutrino_emitted,beta,beta,False,False,False,0.6475362777709961,True
L19_F94584,19,abs_effect_size,8,0.625,5,β-attr,115,L1-B5-v08,A nucleus undergoes a decay process. The emitted particle has a rest mass that i,1,L1-B5,emitted_mass_negligible,beta,beta,False,False,False,-0.5279254913330078,False
L19_F94584,19,abs_effect_size,9,0.625,5,β-attr,126,KW-A2-v01,A nucleus undergoes a decay process. The emitted particle has a mass number of 4,1,KW-A2,,alpha,alpha,False,True,False,1.6291208267211914,True
L19_F94584,19,abs_effect_size,10,0.625,5,β-attr,154,CP-L1-04-v01,A nucleus undergoes a decay process. The emitted particle has a mass number of 4,1,CP-L1-04,,alpha,alpha,False,False,False,1.6291208267211914,True
L20_F117855,20,abs_effect_size,1,0.8125,5,β-attr,295,CP-L2-01-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and neg,2,CP-L2-01,,beta,beta,False,False,False,0.0389366149902343,True
L20_F117855,20,abs_effect_size,2,0.8125,5,β-attr,371,L3-B2-v02,A nucleus undergoes a decay process. The emitted particle is identical in type t,3,L3-B2,electron_equivalence,beta,beta,False,False,False,0.4592227935791015,True
L20_F117855,20,abs_effect_size,3,0.8125,5,β-attr,383,L3-B3-v06,A nucleus undergoes a decay process. The emitted particle is not a nuclear clust,3,L3-B3,not_nuclear_fragment,beta,beta,False,False,False,-1.0529804229736328,False
L20_F117855,20,abs_effect_size,4,0.75,5,β-attr,92,L1-B3-v07,A nucleus undergoes a decay process. The mass number of the daughter is identica,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.5532417297363281,False
L20_F117855,20,abs_effect_size,5,0.75,5,β-attr,243,L2-BR2-v06,A nucleus undergoes a decay process. A neutron changes into a proton within the ,2,L2-BR2,neutron_to_proton,beta,beta,False,False,False,1.999251365661621,True
L20_F117855,20,abs_effect_size,6,0.75,5,β-attr,273,L2-BR6-v04,A nucleus undergoes a decay process. The daughter has Z+1 relative to the parent,2,L2-BR6,z_plus1_with_antineutrino,beta,beta,False,False,False,1.2632293701171875,True
L20_F117855,20,abs_effect_size,7,0.75,5,β-attr,466,AUX-P9-v01,A nucleus undergoes a decay process. The atomic number of the daughter nucleus i,AUX,AUX-P9,,beta,beta,False,False,True,-0.2814483642578125,False
L20_F117855,20,abs_effect_size,8,0.6875,5,β-attr,275,L2-BR6-v06,"A nucleus undergoes a decay process. The daughter is one atomic number higher, a",2,L2-BR6,z_plus1_with_antineutrino,beta,beta,False,False,False,0.8027534484863281,True
L20_F117855,20,abs_effect_size,9,0.6875,5,β-attr,301,CP-L2-04-v02,A nucleus undergoes a decay process. Z increases by 1 and A is conserved. Is the,2,CP-L2-04,,beta,beta,False,False,False,1.330927848815918,True
L20_F117855,20,abs_effect_size,10,0.625,5,β-attr,86,L1-B3-v01,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.7669544219970703,False
L20_F18705,20,abs_effect_size,1,0.75,4,β-attr,92,L1-B3-v07,A nucleus undergoes a decay process. The mass number of the daughter is identica,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.5532417297363281,False
L20_F18705,20,abs_effect_size,2,0.6875,4,β-attr,295,CP-L2-01-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and neg,2,CP-L2-01,,beta,beta,False,False,False,0.0389366149902343,True
L20_F18705,20,abs_effect_size,3,0.6875,4,β-attr,383,L3-B3-v06,A nucleus undergoes a decay process. The emitted particle is not a nuclear clust,3,L3-B3,not_nuclear_fragment,beta,beta,False,False,False,-1.0529804229736328,False
L20_F18705,20,abs_effect_size,4,0.625,4,β-attr,273,L2-BR6-v04,A nucleus undergoes a decay process. The daughter has Z+1 relative to the parent,2,L2-BR6,z_plus1_with_antineutrino,beta,beta,False,False,False,1.2632293701171875,True
L20_F18705,20,abs_effect_size,5,0.625,4,β-attr,466,AUX-P9-v01,A nucleus undergoes a decay process. The atomic number of the daughter nucleus i,AUX,AUX-P9,,beta,beta,False,False,True,-0.2814483642578125,False
L20_F18705,20,abs_effect_size,6,0.5625,4,β-attr,86,L1-B3-v01,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.7669544219970703,False
L20_F18705,20,abs_effect_size,7,0.5625,4,β-attr,90,L1-B3-v05,A nucleus undergoes a decay process. The daughter nucleus retains the same mass ,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.7275848388671875,False
L20_F18705,20,abs_effect_size,8,0.5625,4,β-attr,140,KW-B3-v01,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,KW-B3,,beta,beta,False,True,False,-0.7669544219970703,False
L20_F18705,20,abs_effect_size,9,0.5625,4,β-attr,153,CP-L1-03-v02,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,CP-L1-03,,beta,beta,False,False,False,-0.7669544219970703,False
L20_F18705,20,abs_effect_size,10,0.5625,4,β-attr,243,L2-BR2-v06,A nucleus undergoes a decay process. A neutron changes into a proton within the ,2,L2-BR2,neutron_to_proton,beta,beta,False,False,False,1.999251365661621,True
L20_F72939,20,abs_effect_size,1,0.6875,5,α-attr,92,L1-B3-v07,A nucleus undergoes a decay process. The mass number of the daughter is identica,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.5532417297363281,False
L20_F72939,20,abs_effect_size,2,0.6875,5,α-attr,295,CP-L2-01-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and neg,2,CP-L2-01,,beta,beta,False,False,False,0.0389366149902343,True
L20_F72939,20,abs_effect_size,3,0.625,5,α-attr,90,L1-B3-v05,A nucleus undergoes a decay process. The daughter nucleus retains the same mass ,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.7275848388671875,False
L20_F72939,20,abs_effect_size,4,0.625,5,α-attr,243,L2-BR2-v06,A nucleus undergoes a decay process. A neutron changes into a proton within the ,2,L2-BR2,neutron_to_proton,beta,beta,False,False,False,1.999251365661621,True
L20_F72939,20,abs_effect_size,5,0.625,5,α-attr,273,L2-BR6-v04,A nucleus undergoes a decay process. The daughter has Z+1 relative to the parent,2,L2-BR6,z_plus1_with_antineutrino,beta,beta,False,False,False,1.2632293701171875,True
L20_F72939,20,abs_effect_size,6,0.625,5,α-attr,371,L3-B2-v02,A nucleus undergoes a decay process. The emitted particle is identical in type t,3,L3-B2,electron_equivalence,beta,beta,False,False,False,0.4592227935791015,True
L20_F72939,20,abs_effect_size,7,0.625,5,α-attr,383,L3-B3-v06,A nucleus undergoes a decay process. The emitted particle is not a nuclear clust,3,L3-B3,not_nuclear_fragment,beta,beta,False,False,False,-1.0529804229736328,False
L20_F72939,20,abs_effect_size,8,0.625,5,α-attr,424,AUX-B1-v01,A nucleus undergoes a decay process. The decay is mediated by the weak nuclear f,AUX,AUX-B1,,beta,beta,False,False,True,-0.0647239685058593,False
L20_F72939,20,abs_effect_size,9,0.625,5,α-attr,466,AUX-P9-v01,A nucleus undergoes a decay process. The atomic number of the daughter nucleus i,AUX,AUX-P9,,beta,beta,False,False,True,-0.2814483642578125,False
L20_F72939,20,abs_effect_size,10,0.5625,5,α-attr,84,L1-B2-v11,A nucleus undergoes a decay process. The product nucleus contains 1 more proton ,1,L1-B2,daughter_z_plus1,beta,beta,False,False,False,0.1276054382324218,True
L20_F74959,20,abs_effect_size,1,0.75,5,α-attr,92,L1-B3-v07,A nucleus undergoes a decay process. The mass number of the daughter is identica,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.5532417297363281,False
L20_F74959,20,abs_effect_size,2,0.6875,5,α-attr,295,CP-L2-01-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and neg,2,CP-L2-01,,beta,beta,False,False,False,0.0389366149902343,True
L20_F74959,20,abs_effect_size,3,0.6875,5,α-attr,383,L3-B3-v06,A nucleus undergoes a decay process. The emitted particle is not a nuclear clust,3,L3-B3,not_nuclear_fragment,beta,beta,False,False,False,-1.0529804229736328,False
L20_F74959,20,abs_effect_size,4,0.6875,5,α-attr,424,AUX-B1-v01,A nucleus undergoes a decay process. The decay is mediated by the weak nuclear f,AUX,AUX-B1,,beta,beta,False,False,True,-0.0647239685058593,False
L20_F74959,20,abs_effect_size,5,0.625,5,α-attr,243,L2-BR2-v06,A nucleus undergoes a decay process. A neutron changes into a proton within the ,2,L2-BR2,neutron_to_proton,beta,beta,False,False,False,1.999251365661621,True
L20_F74959,20,abs_effect_size,6,0.625,5,α-attr,273,L2-BR6-v04,A nucleus undergoes a decay process. The daughter has Z+1 relative to the parent,2,L2-BR6,z_plus1_with_antineutrino,beta,beta,False,False,False,1.2632293701171875,True
L20_F74959,20,abs_effect_size,7,0.625,5,α-attr,301,CP-L2-04-v02,A nucleus undergoes a decay process. Z increases by 1 and A is conserved. Is the,2,CP-L2-04,,beta,beta,False,False,False,1.330927848815918,True
L20_F74959,20,abs_effect_size,8,0.625,5,α-attr,371,L3-B2-v02,A nucleus undergoes a decay process. The emitted particle is identical in type t,3,L3-B2,electron_equivalence,beta,beta,False,False,False,0.4592227935791015,True
L20_F74959,20,abs_effect_size,9,0.625,5,α-attr,466,AUX-P9-v01,A nucleus undergoes a decay process. The atomic number of the daughter nucleus i,AUX,AUX-P9,,beta,beta,False,False,True,-0.2814483642578125,False
L20_F74959,20,abs_effect_size,10,0.5625,5,α-attr,86,L1-B3-v01,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.7669544219970703,False
L20_F80071,20,abs_effect_size,1,0.75,5,β-attr,295,CP-L2-01-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and neg,2,CP-L2-01,,beta,beta,False,False,False,0.0389366149902343,True
L20_F80071,20,abs_effect_size,2,0.6875,5,β-attr,92,L1-B3-v07,A nucleus undergoes a decay process. The mass number of the daughter is identica,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.5532417297363281,False
L20_F80071,20,abs_effect_size,3,0.6875,5,β-attr,371,L3-B2-v02,A nucleus undergoes a decay process. The emitted particle is identical in type t,3,L3-B2,electron_equivalence,beta,beta,False,False,False,0.4592227935791015,True
L20_F80071,20,abs_effect_size,4,0.625,5,β-attr,383,L3-B3-v06,A nucleus undergoes a decay process. The emitted particle is not a nuclear clust,3,L3-B3,not_nuclear_fragment,beta,beta,False,False,False,-1.0529804229736328,False
L20_F80071,20,abs_effect_size,5,0.625,5,β-attr,466,AUX-P9-v01,A nucleus undergoes a decay process. The atomic number of the daughter nucleus i,AUX,AUX-P9,,beta,beta,False,False,True,-0.2814483642578125,False
L20_F80071,20,abs_effect_size,6,0.5625,5,β-attr,86,L1-B3-v01,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,L1-B3,daughter_a_unchanged,beta,beta,False,False,False,-0.7669544219970703,False
L20_F80071,20,abs_effect_size,7,0.5625,5,β-attr,140,KW-B3-v01,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,KW-B3,,beta,beta,False,True,False,-0.7669544219970703,False
L20_F80071,20,abs_effect_size,8,0.5625,5,β-attr,153,CP-L1-03-v02,A nucleus undergoes a decay process. The daughter nucleus has the same mass numb,1,CP-L1-03,,beta,beta,False,False,False,-0.7669544219970703,False
L20_F80071,20,abs_effect_size,9,0.5625,5,β-attr,268,L2-BR5-v05,A nucleus undergoes a decay process. The emitted particle has charge −1e; no nuc,2,L2-BR5,charge_plus_a_unchanged,beta,beta,False,False,False,0.2089767456054687,True
L20_F80071,20,abs_effect_size,10,0.5625,5,β-attr,273,L2-BR6-v04,A nucleus undergoes a decay process. The daughter has Z+1 relative to the parent,2,L2-BR6,z_plus1_with_antineutrino,beta,beta,False,False,False,1.2632293701171875,True
L21_F12280,21,abs_effect_size,1,1.625,4,α-attr,60,L1-A6-v07,A nucleus undergoes a decay process. Two neutrons are contained within the emitt,1,L1-A6,emitted_2neutrons,alpha,alpha,False,False,False,1.394474983215332,True
L21_F12280,21,abs_effect_size,2,1.625,4,α-attr,346,L3-A2-v05,A nucleus undergoes a decay process. The emitted particle is a multi-nucleon nuc,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.0007104873657227,True
L21_F12280,21,abs_effect_size,3,1.40625,4,α-attr,462,AUX-P5-v01,A nucleus undergoes a decay process. The emitted particle contains multiple nucl,AUX,AUX-P5,,alpha,alpha,False,False,True,1.894887924194336,True
L21_F12280,21,abs_effect_size,4,1.125,4,α-attr,410,CP-L3-03-v01,A nucleus undergoes a decay process. The emitted particle is a relatively heavy ,3,CP-L3-03,,alpha,alpha,False,False,False,1.6697797775268557,True
L21_F12280,21,abs_effect_size,5,1.0625,4,α-attr,52,L1-A5-v07,A nucleus undergoes a decay process. Two protons are contained within the emitte,1,L1-A5,emitted_2protons,alpha,alpha,False,False,False,1.427043914794922,True
L21_F12280,21,abs_effect_size,6,1.0625,4,α-attr,209,L2-AR6-v04,"A nucleus undergoes a decay process. A particle with 4 nucleons is emitted, leav",2,L2-AR6,mass_plus_daughter_a,alpha,alpha,False,False,False,1.4113712310791016,True
L21_F12280,21,abs_effect_size,7,1.0625,4,α-attr,352,L3-A3-v03,A nucleus undergoes a decay process. The emitted particle is heavy in the nuclea,3,L3-A3,heavy_nuclear_fragment,alpha,alpha,False,False,False,1.9455156326293943,True
L21_F12280,21,abs_effect_size,8,1.0,4,α-attr,342,L3-A2-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,1.867237091064453,True
L21_F12280,21,abs_effect_size,9,1.0,4,α-attr,408,CP-L3-02-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,CP-L3-02,,alpha,alpha,False,False,False,1.867237091064453,True
L21_F12280,21,abs_effect_size,10,1.0,4,α-attr,421,AUX-A8-v01,A nucleus undergoes a decay process. The emitted particle is the nucleus strippe,AUX,AUX-A8,,alpha,alpha,False,False,True,1.2983131408691406,True
L21_F157518,21,abs_effect_size,1,1.6875,5,α-attr,346,L3-A2-v05,A nucleus undergoes a decay process. The emitted particle is a multi-nucleon nuc,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.0007104873657227,True
L21_F157518,21,abs_effect_size,2,1.5,5,α-attr,60,L1-A6-v07,A nucleus undergoes a decay process. Two neutrons are contained within the emitt,1,L1-A6,emitted_2neutrons,alpha,alpha,False,False,False,1.394474983215332,True
L21_F157518,21,abs_effect_size,3,1.25,5,α-attr,462,AUX-P5-v01,A nucleus undergoes a decay process. The emitted particle contains multiple nucl,AUX,AUX-P5,,alpha,alpha,False,False,True,1.894887924194336,True
L21_F157518,21,abs_effect_size,4,1.0625,5,α-attr,410,CP-L3-03-v01,A nucleus undergoes a decay process. The emitted particle is a relatively heavy ,3,CP-L3-03,,alpha,alpha,False,False,False,1.6697797775268557,True
L21_F157518,21,abs_effect_size,5,1.0,5,α-attr,209,L2-AR6-v04,"A nucleus undergoes a decay process. A particle with 4 nucleons is emitted, leav",2,L2-AR6,mass_plus_daughter_a,alpha,alpha,False,False,False,1.4113712310791016,True
L21_F157518,21,abs_effect_size,6,0.9375,5,α-attr,52,L1-A5-v07,A nucleus undergoes a decay process. Two protons are contained within the emitte,1,L1-A5,emitted_2protons,alpha,alpha,False,False,False,1.427043914794922,True
L21_F157518,21,abs_effect_size,7,0.9375,5,α-attr,208,L2-AR6-v03,"A nucleus undergoes a decay process. The emitted particle has atomic mass 4, and",2,L2-AR6,mass_plus_daughter_a,alpha,alpha,False,False,False,2.233104705810547,True
L21_F157518,21,abs_effect_size,8,0.9375,5,α-attr,315,CP-L2-11-v02,A nucleus undergoes a decay process. The emitted particle has charge −1e and con,2,CP-L2-11,,beta,beta,False,False,False,-0.2449913024902343,False
L21_F157518,21,abs_effect_size,9,0.9375,5,α-attr,352,L3-A3-v03,A nucleus undergoes a decay process. The emitted particle is heavy in the nuclea,3,L3-A3,heavy_nuclear_fragment,alpha,alpha,False,False,False,1.9455156326293943,True
L21_F157518,21,abs_effect_size,10,0.9375,5,α-attr,355,L3-A3-v06,"A nucleus undergoes a decay process. The emitted particle is a heavy, strongly i",3,L3-A3,heavy_nuclear_fragment,alpha,alpha,False,False,False,2.1553611755371094,True
L21_F53078,21,abs_effect_size,1,1.65625,5,β-attr,346,L3-A2-v05,A nucleus undergoes a decay process. The emitted particle is a multi-nucleon nuc,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,2.0007104873657227,True
L21_F53078,21,abs_effect_size,2,1.25,5,β-attr,60,L1-A6-v07,A nucleus undergoes a decay process. Two neutrons are contained within the emitt,1,L1-A6,emitted_2neutrons,alpha,alpha,False,False,False,1.394474983215332,True
L21_F53078,21,abs_effect_size,3,1.25,5,β-attr,462,AUX-P5-v01,A nucleus undergoes a decay process. The emitted particle contains multiple nucl,AUX,AUX-P5,,alpha,alpha,False,False,True,1.894887924194336,True
L21_F53078,21,abs_effect_size,4,1.125,5,β-attr,209,L2-AR6-v04,"A nucleus undergoes a decay process. A particle with 4 nucleons is emitted, leav",2,L2-AR6,mass_plus_daughter_a,alpha,alpha,False,False,False,1.4113712310791016,True
L21_F53078,21,abs_effect_size,5,1.125,5,β-attr,410,CP-L3-03-v01,A nucleus undergoes a decay process. The emitted particle is a relatively heavy ,3,CP-L3-03,,alpha,alpha,False,False,False,1.6697797775268557,True
L21_F53078,21,abs_effect_size,6,0.96875,5,β-attr,342,L3-A2-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,L3-A2,composite_nuclear_object,alpha,alpha,False,False,False,1.867237091064453,True
L21_F53078,21,abs_effect_size,7,0.96875,5,β-attr,408,CP-L3-02-v01,A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,CP-L3-02,,alpha,alpha,False,False,False,1.867237091064453,True
L21_F53078,21,abs_effect_size,8,0.9375,5,β-attr,352,L3-A3-v03,A nucleus undergoes a decay process. The emitted particle is heavy in the nuclea,3,L3-A3,heavy_nuclear_fragment,alpha,alpha,False,False,False,1.9455156326293943,True
L21_F53078,21,abs_effect_size,9,0.875,5,β-attr,52,L1-A5-v07,A nucleus undergoes a decay process. Two protons are contained within the emitte,1,L1-A5,emitted_2protons,alpha,alpha,False,False,False,1.427043914794922,True
L21_F53078,21,abs_effect_size,10,0.875,5,β-attr,355,L3-A3-v06,"A nucleus undergoes a decay process. The emitted particle is a heavy, strongly i",3,L3-A3,heavy_nuclear_fragment,alpha,alpha,False,False,False,2.1553611755371094,True
