experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,54,24,"[60321, 35447, 145590]",2.5625,1.8125,-0.75,0.75,0.292682925687091,False,graph,,True,"""empty"" is the opposite of", full, empty,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,54,25,"[15948, 19816]",2.5625,3.25,0.6875,0.6875,0.2682926818798334,False,graph,,True,"""empty"" is the opposite of", full, empty,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,10,"[79308, 68612, 101190, 79430]",4.65625,5.4375,0.78125,0.78125,0.1677852345389847,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,11,"[22932, 148703, 59878, 33438, 77813]",4.65625,3.765625,-0.890625,0.890625,0.1912751673744425,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,12,"[97987, 83869, 4447]",4.65625,4.9375,0.28125,0.28125,0.0604026844340345,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,13,"[136136, 70603, 46123, 84047, 117585, 140003]",4.65625,3.96875,-0.6875,0.6875,0.1476510063943065,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,14,"[28821, 41052, 111183, 54906, 66871]",4.65625,4.625,-0.03125,0.03125,0.0067114093815593,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,15,"[41361, 127839, 24958]",4.65625,4.28125,-0.375,0.375,0.0805369125787126,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,16,"[80755, 88149]",4.65625,4.84375,0.1875,0.1875,0.0402684562893563,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,17,"[19808, 151157]",4.65625,4.96875,0.3125,0.3125,0.0671140938155939,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,18,"[152973, 36517, 162386]",4.65625,4.53125,-0.125,0.125,0.0268456375262375,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,19,"[132248, 161546, 73008]",4.65625,4.5,-0.15625,0.15625,0.0335570469077969,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,20,"[8203, 145235, 16317, 41532]",4.65625,4.375,-0.28125,0.28125,0.0604026844340345,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,21,"[27974, 105016, 45934, 107804]",4.65625,4.6875,0.03125,0.03125,0.0067114093815593,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,22,"[41906, 78043, 156288]",4.65625,5.375,0.71875,0.71875,0.1543624157758659,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,23,"[6889, 61192, 40170, 70485, 83865]",4.65625,4.375,-0.28125,0.28125,0.0604026844340345,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,24,"[35447, 60321, 145590]",4.65625,4.5,-0.15625,0.15625,0.0335570469077969,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,55,25,"[15948, 19816]",4.65625,4.5625,-0.09375,0.09375,0.0201342281446781,False,graph,,True,"""small"" is the opposite of", large, small,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,10,"[79308, 79430, 101190, 68612]",-5.09375,-5.15625,-0.0625,0.0625,0.0122699386262185,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,11,"[22932, 148703, 77813, 59878, 33438]",-5.09375,-5.625,-0.53125,0.53125,0.1042944783228574,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,12,"[97987, 83869, 4447]",-5.09375,-5.34375,-0.25,0.25,0.0490797545048741,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,13,"[136136, 140003, 84047, 46123, 70603, 117585]",-5.09375,-4.78125,0.3125,0.3125,0.0613496931310926,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,14,"[28821, 54906, 111183, 66871, 41052]",-5.09375,-4.8125,0.28125,0.28125,0.0552147238179833,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,15,"[41361, 127839, 24958]",-5.09375,-5.15625,-0.0625,0.0625,0.0122699386262185,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,16,"[80755, 88149]",-5.09375,-4.75,0.34375,0.34375,0.0674846624442018,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,17,"[19808, 151157]",-5.09375,-4.875,0.21875,0.21875,0.0429447851917648,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,18,"[36517, 162386, 152973]",-5.09375,-5.65625,-0.5625,0.5625,0.1104294476359667,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,19,"[132248, 161546, 73008]",-5.09375,-5.28125,-0.1875,0.1875,0.0368098158786555,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,20,"[8203, 16317, 145235, 41532]",-5.09375,-5.84375,-0.75,0.75,0.1472392635146223,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,21,"[27974, 105016, 45934, 107804]",-5.09375,-4.75,0.34375,0.34375,0.0674846624442018,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,22,"[41906, 78043, 156288]",-5.09375,-3.40625,1.6875,1.6875,0.3312883429079002,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,23,"[6889, 70485, 83865, 40170, 61192]",-5.09375,-5.65625,-0.5625,0.5625,0.1104294476359667,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,24,"[35447, 60321, 145590]",-5.09375,-4.125,0.96875,0.96875,0.1901840487063871,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,56,25,"[15948, 19816]",-5.09375,-5.78125,-0.6875,0.6875,0.1349693248884037,False,graph,,True,"""vide"" est l'antonyme de", plein, vide,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,10,"[79430, 79308, 68612, 101190]",-4.6875,-4.75,-0.0625,0.0625,0.0133333333048888,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,11,"[77813, 22932, 33438, 148703, 59878]",-4.6875,-4.375,0.3125,0.3125,0.0666666665244444,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,12,"[83869, 4447, 97987]",-4.6875,-5.15625,-0.46875,0.46875,0.0999999997866666,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,13,"[70603, 117585, 46123, 140003, 136136, 84047]",-4.6875,-5.15625,-0.46875,0.46875,0.0999999997866666,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,14,"[41052, 66871, 54906, 111183, 28821]",-4.6875,-3.53125,1.15625,1.15625,0.2466666661404444,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,15,"[127839, 24958, 41361]",-4.6875,-5.09375,-0.40625,0.40625,0.0866666664817777,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,16,"[88149, 80755]",-4.6875,-4.125,0.5625,0.5625,0.119999999744,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,17,"[19808, 151157]",-4.6875,-4.53125,0.15625,0.15625,0.0333333332622222,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,18,"[152973, 162386, 36517]",-4.6875,-3.78125,0.90625,0.90625,0.1933333329208889,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,19,"[161546, 132248, 73008]",-4.6875,-4.15625,0.53125,0.53125,0.1133333330915555,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,20,"[145235, 8203, 16317, 41532]",-4.6875,-3.65625,1.03125,1.03125,0.2199999995306666,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,21,"[27974, 45934, 107804, 105016]",-4.6875,-3.21875,1.46875,1.46875,0.3133333326648889,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,22,"[41906, 156288, 78043]",-4.6875,-5.375,-0.6875,0.6875,0.1466666663537777,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,23,"[6889, 83865, 61192, 70485, 40170]",-4.6875,-6.6875,-2.0,2.0,0.4266666657564444,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,24,"[35447, 145590, 60321]",-4.6875,-4.25,0.4375,0.4375,0.0933333331342222,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,57,25,"[15948, 19816]",-4.6875,-5.59375,-0.90625,0.90625,0.1933333329208889,False,graph,,True,"A word similar in meaning to ""hot"" is", warm, hot,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,10,"[79308, 68612, 101190, 79430]",2.8125,4.0625,1.25,1.25,0.4444444428641975,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,11,"[22932, 77813, 59878, 148703, 33438]",2.8125,2.84375,0.03125,0.03125,0.0111111110716049,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,12,"[97987, 83869, 4447]",2.8125,2.40625,-0.40625,0.40625,0.1444444439308642,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,13,"[136136, 70603, 46123, 84047, 117585, 140003]",2.8125,3.6875,0.875,0.875,0.3111111100049383,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,14,"[28821, 111183, 41052, 54906, 66871]",2.8125,3.375,0.5625,0.5625,0.1999999992888889,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,15,"[41361, 127839, 24958]",2.8125,2.5625,-0.25,0.25,0.0888888885728395,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,16,"[80755, 88149]",2.8125,2.75,-0.0625,0.0625,0.0222222221432098,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,17,"[19808, 151157]",2.8125,3.5,0.6875,0.6875,0.2444444435753086,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,18,"[152973, 162386, 36517]",2.8125,2.9375,0.125,0.125,0.0444444442864197,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,19,"[132248, 73008, 161546]",2.8125,1.71875,-1.09375,1.09375,0.3888888875061728,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,20,"[16317, 145235, 8203, 41532]",2.8125,2.59375,-0.21875,0.21875,0.0777777775012345,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,21,"[27974, 105016, 45934, 107804]",2.8125,4.40625,1.59375,1.59375,0.5666666646518519,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,22,"[41906, 156288, 78043]",2.8125,2.6875,-0.125,0.125,0.0444444442864197,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,23,"[6889, 70485, 61192, 83865, 40170]",2.8125,2.4375,-0.375,0.375,0.1333333328592592,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,24,"[35447, 60321, 145590]",2.8125,4.4375,1.625,1.625,0.5777777757234568,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,58,25,"[15948, 19816]",2.8125,1.9375,-0.875,0.875,0.3111111100049383,False,graph,,True,"""nouveau"" est le contraire de", vieux, nouveau,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,10,"[79308, 68612, 101190, 79430]",2.125,2.0625,-0.0625,0.0625,0.029411764567474,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,11,"[148703, 22932, 59878, 77813, 33438]",2.125,1.875,-0.25,0.25,0.1176470582698962,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,12,"[4447, 83869, 97987]",2.125,1.75,-0.375,0.375,0.1764705874048443,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,13,"[136136, 70603, 140003, 117585, 46123, 84047]",2.125,2.5625,0.4375,0.4375,0.2058823519723183,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,14,"[66871, 54906, 111183, 28821, 41052]",2.125,1.6875,-0.4375,0.4375,0.2058823519723183,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,15,"[127839, 41361, 24958]",2.125,3.25,1.125,1.125,0.5294117622145329,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,16,"[88149, 80755]",2.125,2.1875,0.0625,0.0625,0.029411764567474,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,17,"[19808, 151157]",2.125,2.71875,0.59375,0.59375,0.2794117633910035,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,18,"[152973, 162386, 36517]",2.125,2.875,0.75,0.75,0.3529411748096886,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,19,"[161546, 132248, 73008]",2.125,2.75,0.625,0.625,0.2941176456747405,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,20,"[41532, 8203, 145235, 16317]",2.125,1.5625,-0.5625,0.5625,0.2647058811072664,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,21,"[27974, 105016, 107804, 45934]",2.125,1.25,-0.875,0.875,0.4117647039446367,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,22,"[41906, 78043, 156288]",2.125,0.0625,-2.0625,2.0625,0.9705882307266436,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,23,"[6889, 83865, 40170, 70485, 61192]",2.125,0.125,-2.0,2.0,0.9411764661591696,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,24,"[35447, 145590, 60321]",2.125,2.25,0.125,0.125,0.0588235291349481,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,59,25,"[15948, 19816]",2.125,1.0625,-1.0625,1.0625,0.4999999976470588,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,60,10,"[79308, 68612, 79430, 101190]",2.0625,2.6875,0.625,0.625,0.3030303015610652,False,graph,,True,"The opposite of ""clean"" is", dirty, clean,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
ablation_zero,60,11,"[148703, 22932, 77813, 33438, 59878]",2.0625,1.0,-1.0625,1.0625,0.5151515126538109,False,graph,,True,"The opposite of ""clean"" is", dirty, clean,zero,,,,,,,,,,,,,,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,False,True
