experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features
patching,3,19,"[135640, 135988, 124778, 16966, 34170]",6.375,6.53125,0.15625,0.15625,0.024509803883121878,False,"{'source_prompt': '""fast"" is the opposite of', 'target_prompt': 'The antonym of ""fast"" is', 'source_correct': ' slow', 'target_correct': ' slow', 'target_incorrect': ' fast', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 6.875, 'target_margin': 6.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,20,"[145235, 8575, 97102, 16630, 110274]",6.375,4.625,-1.75,1.75,0.27450980349096504,False,"{'source_prompt': '""fast"" is the opposite of', 'target_prompt': 'The antonym of ""fast"" is', 'source_correct': ' slow', 'target_correct': ' slow', 'target_incorrect': ' fast', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 6.875, 'target_margin': 6.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,21,"[45934, 75521]",6.375,6.625,0.25,0.25,0.039215686212995,False,"{'source_prompt': '""fast"" is the opposite of', 'target_prompt': 'The antonym of ""fast"" is', 'source_correct': ' slow', 'target_correct': ' slow', 'target_incorrect': ' fast', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 6.875, 'target_margin': 6.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,22,"[55083, 41906]",6.375,5.21875,-1.15625,1.15625,0.1813725487351019,False,"{'source_prompt': '""fast"" is the opposite of', 'target_prompt': 'The antonym of ""fast"" is', 'source_correct': ' slow', 'target_correct': ' slow', 'target_incorrect': ' fast', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 6.875, 'target_margin': 6.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,23,"[40170, 83865, 21775, 147910, 156970]",6.375,2.34375,-4.03125,4.03125,0.6323529401845445,False,"{'source_prompt': '""fast"" is the opposite of', 'target_prompt': 'The antonym of ""fast"" is', 'source_correct': ' slow', 'target_correct': ' slow', 'target_incorrect': ' fast', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.875, 'target_margin': 6.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,24,"[34943, 106340, 133094, 105042, 49489]",6.375,5.9375,-0.4375,0.4375,0.06862745087274126,False,"{'source_prompt': '""fast"" is the opposite of', 'target_prompt': 'The antonym of ""fast"" is', 'source_correct': ' slow', 'target_correct': ' slow', 'target_incorrect': ' fast', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 6.875, 'target_margin': 6.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,25,"[27813, 70077, 51608, 121673, 60934]",6.375,3.5,-2.875,2.875,0.4509803914494425,False,"{'source_prompt': '""fast"" is the opposite of', 'target_prompt': 'The antonym of ""fast"" is', 'source_correct': ' slow', 'target_correct': ' slow', 'target_incorrect': ' fast', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.875, 'target_margin': 6.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,10,"[59805, 25281, 148569, 15096]",2.0,2.5,0.5,0.5,0.24999999875,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,11,"[148703, 59878, 46537, 107914, 36396]",2.0,1.4375,-0.5625,0.5625,0.28124999859375,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,12,"[40178, 4447, 39488, 71563, 68142]",2.0,-0.125,-2.125,2.125,1.0624999946875,True,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,13,"[72758, 145452, 54591, 74172, 132137]",2.0,1.1875,-0.8125,0.8125,0.40624999796875,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,14,"[57525, 114892, 106824, 111183, 59886]",2.0,3.125,1.125,1.125,0.5624999971875,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,15,"[28063, 24958, 16555]",2.0,1.4375,-0.5625,0.5625,0.28124999859375,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,16,"[101500, 88149]",2.0,1.9375,-0.0625,0.0625,0.03124999984375,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,17,"[108538, 124447, 11599]",2.0,3.875,1.875,1.875,0.9374999953125001,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,18,"[36517, 149556, 106139, 152305]",2.0,1.875,-0.125,0.125,0.0624999996875,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,19,"[107296, 135640, 34170, 135988, 124778]",2.0,2.875,0.875,0.875,0.43749999781250004,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,20,"[16630, 145235, 89742, 55271, 8575]",2.0,0.8125,-1.1875,1.1875,0.5937499970312501,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,21,"[45934, 75521]",2.0,2.75,0.75,0.75,0.374999998125,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,22,"[41906, 55083]",2.0,1.875,-0.125,0.125,0.0624999996875,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,23,"[40170, 83865, 147910, 21775, 156970]",2.0,0.1875,-1.8125,1.8125,0.9062499954687501,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,24,"[133094, 106340, 20391, 105042, 34943]",2.0,3.875,1.875,1.875,0.9374999953125001,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,4,25,"[121673, 70077, 27813, 51608, 60934]",2.0,-1.75,-3.75,3.75,1.8749999906250001,True,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""clean"" is', 'source_correct': ' closed', 'target_correct': ' dirty', 'target_incorrect': ' clean', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 2.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,10,"[59805, 25281, 15096, 148569]",6.0,6.5625,0.5625,0.5625,0.09374999984375,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,11,"[148703, 59878, 36396, 46537, 107914]",6.0,5.40625,-0.59375,0.59375,0.09895833316840277,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,12,"[40178, 4447, 68142, 71563, 39488]",6.0,5.53125,-0.46875,0.46875,0.07812499986979167,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,13,"[72758, 74172, 145452, 54591, 132137]",6.0,5.53125,-0.46875,0.46875,0.07812499986979167,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,14,"[114892, 3216, 147543, 111183, 57525]",6.0,6.3125,0.3125,0.3125,0.05208333324652778,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,15,"[28063, 24958, 16555]",6.0,5.625,-0.375,0.375,0.06249999989583333,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,16,"[88149, 101500]",6.0,5.75,-0.25,0.25,0.04166666659722222,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,17,"[124447, 11599, 108538]",6.0,5.96875,-0.03125,0.03125,0.005208333324652778,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,18,"[149556, 106139, 152305, 36517]",6.0,5.8125,-0.1875,0.1875,0.031249999947916666,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,19,"[16966, 107296, 135988, 135640, 124778]",6.0,6.25,0.25,0.25,0.04166666659722222,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,20,"[55271, 145235, 110274, 89742, 97102]",6.0,6.78125,0.78125,0.78125,0.13020833311631944,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,21,"[75521, 45934]",6.0,5.75,-0.25,0.25,0.04166666659722222,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,22,"[55083, 41906]",6.0,6.0,0.0,0.0,0.0,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,23,"[40170, 83865, 21775, 156970, 147910]",6.0,6.34375,0.34375,0.34375,0.05729166657118056,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,24,"[133094, 35447, 20391, 105042, 106340]",6.0,5.75,-0.25,0.25,0.04166666659722222,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,5,25,"[70077, 27813, 51608, 121673, 60934]",6.0,6.3125,0.3125,0.3125,0.05208333324652778,False,"{'source_prompt': 'The opposite of ""early"" is', 'target_prompt': '""early"" is the opposite of', 'source_correct': ' late', 'target_correct': ' late', 'target_incorrect': ' early', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 3.5625, 'target_margin': 6.0, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,10,"[25281, 59805, 148569, 15096]",6.65625,6.15625,-0.5,0.5,0.07511737077916639,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,11,"[148703, 107914, 46537, 59878, 36396]",6.65625,6.5,-0.15625,0.15625,0.023474178368489498,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,12,"[4447, 40178, 39488, 71563, 68142]",6.65625,5.46875,-1.1875,1.1875,0.1784037556005202,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,13,"[72758, 54591, 145452, 74172, 132137]",6.65625,6.09375,-0.5625,0.5625,0.0845070421265622,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,14,"[114892, 57525, 106824, 111183, 59886]",6.65625,6.5,-0.15625,0.15625,0.023474178368489498,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,15,"[28063, 24958, 16555]",6.65625,6.875,0.21875,0.21875,0.032863849715885296,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,16,"[101500, 88149]",6.65625,6.25,-0.40625,0.40625,0.061032863758072695,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,17,"[108538, 124447, 11599]",6.65625,7.75,1.09375,1.09375,0.16431924857942648,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,18,"[106139, 36517, 149556, 152305]",6.65625,6.625,-0.03125,0.03125,0.004694835673697899,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,19,"[107296, 135640, 34170, 135988, 124778]",6.65625,7.0625,0.40625,0.40625,0.061032863758072695,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,20,"[89742, 55271, 110274, 145235, 8575]",6.65625,6.6875,0.03125,0.03125,0.004694835673697899,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,21,"[45934, 75521]",6.65625,6.8125,0.15625,0.15625,0.023474178368489498,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,22,"[41906, 55083]",6.65625,4.96875,-1.6875,1.6875,0.25352112637968655,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,23,"[83865, 40170, 21775, 147910, 156970]",6.65625,5.09375,-1.5625,1.5625,0.23474178368489498,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,24,"[133094, 106340, 34943, 35447, 49489]",6.65625,5.65625,-1.0,1.0,0.15023474155833277,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,6,25,"[121673, 70077, 27813, 51608, 60934]",6.65625,5.40625,-1.25,1.25,0.18779342694791598,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': 'The antonym of ""small"" is', 'source_correct': ' closed', 'target_correct': ' large', 'target_incorrect': ' small', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 6.65625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,7,10,"[25281, 59805, 148569, 15096]",7.15625,7.34375,0.1875,0.1875,0.02620087332583284,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': '""loud"" is the opposite of', 'source_correct': ' closed', 'target_correct': ' quiet', 'target_incorrect': ' loud', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 8.125, 'target_margin': 7.15625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,7,11,"[148703, 59878, 46537, 36396, 107914]",7.15625,6.90625,-0.25,0.25,0.03493449776777712,False,"{'source_prompt': '""open"" is the opposite of', 'target_prompt': '""loud"" is the opposite of', 'source_correct': ' closed', 'target_correct': ' quiet', 'target_incorrect': ' loud', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 8.125, 'target_margin': 7.15625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
