experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,12,24,"[30233, 122537, 161672]",3.625,2.3125,-1.3125,1.3125,0.3620689645184304,False,The teachers, write, writes,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,12,25,[37637],3.625,2.625,-1.0,1.0,0.2758620682045184,False,The teachers, write, writes,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,10,"[159221, 126287, 154631]",2.96875,2.5,-0.46875,0.46875,0.1578947363102493,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,11,[1564],2.96875,2.875,-0.09375,0.09375,0.0315789472620498,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,12,"[146578, 1302, 43835]",2.96875,2.53125,-0.4375,0.4375,0.1473684205562327,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,13,"[50574, 3203, 12706]",2.96875,2.75,-0.21875,0.21875,0.0736842102781163,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,14,[57525],2.96875,2.4375,-0.53125,0.53125,0.1789473678182825,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,15,"[127839, 32893, 135551]",2.96875,2.71875,-0.25,0.25,0.0842105260321329,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,16,[33604],2.96875,3.125,0.15625,0.15625,0.0526315787700831,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,17,"[3637, 65581]",2.96875,2.75,-0.21875,0.21875,0.0736842102781163,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,18,[143489],2.96875,3.375,0.40625,0.40625,0.136842104802216,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,19,"[68247, 103010, 135661]",2.96875,2.75,-0.21875,0.21875,0.0736842102781163,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,20,"[58760, 146302, 26284, 99485]",2.96875,3.09375,0.125,0.125,0.0421052630160664,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,21,[98305],2.96875,2.8125,-0.15625,0.15625,0.0526315787700831,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,22,"[66669, 57015, 63036, 74868]",2.96875,3.4375,0.46875,0.46875,0.1578947363102493,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,23,[91721],2.96875,3.0,0.03125,0.03125,0.0105263157540166,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,24,"[30233, 161672, 122537]",2.96875,-0.1875,-3.15625,3.15625,1.0631578911556787,True,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,13,25,[37637],2.96875,2.65625,-0.3125,0.3125,0.1052631575401662,False,The cars, seem, seems,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,True,True
ablation_zero,14,10,"[159221, 126287, 154631]",4.6875,4.875,0.1875,0.1875,0.0399999999146666,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,11,[1564],4.6875,4.3125,-0.375,0.375,0.0799999998293333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,12,"[146578, 1302, 43835]",4.6875,4.75,0.0625,0.0625,0.0133333333048888,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,13,"[50574, 12706, 3203]",4.6875,4.8125,0.125,0.125,0.0266666666097777,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,14,[57525],4.6875,4.84375,0.15625,0.15625,0.0333333332622222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,15,"[127839, 32893, 135551]",4.6875,4.84375,0.15625,0.15625,0.0333333332622222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,16,[33604],4.6875,5.09375,0.40625,0.40625,0.0866666664817777,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,17,"[3637, 65581]",4.6875,5.0625,0.375,0.375,0.0799999998293333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,18,[143489],4.6875,6.25,1.5625,1.5625,0.3333333326222222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,19,"[103010, 135661, 68247]",4.6875,5.0,0.3125,0.3125,0.0666666665244444,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,20,"[58760, 26284, 99485, 146302]",4.6875,5.25,0.5625,0.5625,0.119999999744,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,21,[98305],4.6875,4.8125,0.125,0.125,0.0266666666097777,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,22,"[66669, 63036, 74868, 57015]",4.6875,3.1875,-1.5,1.5,0.3199999993173333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,23,[91721],4.6875,5.125,0.4375,0.4375,0.0933333331342222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,24,"[30233, 161672, 122537]",4.6875,4.3125,-0.375,0.375,0.0799999998293333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,14,25,[37637],4.6875,-1.5,-6.1875,6.1875,1.319999997184,True,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,10,"[159221, 126287, 154631]",4.6875,4.28125,-0.40625,0.40625,0.0866666664817777,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,11,[1564],4.6875,2.4375,-2.25,2.25,0.479999998976,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,12,"[146578, 1302, 43835]",4.6875,4.5,-0.1875,0.1875,0.0399999999146666,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,13,"[50574, 12706, 3203]",4.6875,4.25,-0.4375,0.4375,0.0933333331342222,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,14,[57525],4.6875,4.46875,-0.21875,0.21875,0.0466666665671111,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,15,"[127839, 32893, 135551]",4.6875,4.875,0.1875,0.1875,0.0399999999146666,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,16,[33604],4.6875,4.78125,0.09375,0.09375,0.0199999999573333,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,17,"[3637, 65581]",4.6875,4.59375,-0.09375,0.09375,0.0199999999573333,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,18,[143489],4.6875,3.21875,-1.46875,1.46875,0.3133333326648889,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,19,"[68247, 103010, 135661]",4.6875,4.65625,-0.03125,0.03125,0.0066666666524444,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,20,"[58760, 99485, 146302, 26284]",4.6875,4.5,-0.1875,0.1875,0.0399999999146666,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,21,[98305],4.6875,4.53125,-0.15625,0.15625,0.0333333332622222,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,22,"[66669, 57015, 74868, 63036]",4.6875,4.21875,-0.46875,0.46875,0.0999999997866666,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,23,[91721],4.6875,4.90625,0.21875,0.21875,0.0466666665671111,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,24,"[30233, 161672, 122537]",4.6875,-1.8125,-6.5,6.5,1.3866666637084444,True,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,15,25,[37637],4.6875,4.5,-0.1875,0.1875,0.0399999999146666,False,The writers, were, was,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,10,"[159221, 126287, 154631]",3.375,3.6875,0.3125,0.3125,0.0925925923182441,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,11,[1564],3.375,2.75,-0.625,0.625,0.1851851846364883,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,12,"[146578, 43835, 1302]",3.375,3.0625,-0.3125,0.3125,0.0925925923182441,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,13,"[50574, 3203, 12706]",3.375,2.8125,-0.5625,0.5625,0.1666666661728395,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,14,[57525],3.375,3.5,0.125,0.125,0.0370370369272976,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,15,"[127839, 32893, 135551]",3.375,2.9375,-0.4375,0.4375,0.1296296292455418,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,16,[33604],3.375,3.25,-0.125,0.125,0.0370370369272976,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,17,"[3637, 65581]",3.375,3.625,0.25,0.25,0.0740740738545953,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,18,[143489],3.375,3.1875,-0.1875,0.1875,0.0555555553909465,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,19,"[68247, 103010, 135661]",3.375,3.3125,-0.0625,0.0625,0.0185185184636488,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,20,"[58760, 146302, 26284, 99485]",3.375,3.6875,0.3125,0.3125,0.0925925923182441,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,21,[98305],3.375,3.375,0.0,0.0,0.0,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,22,"[66669, 57015, 74868, 63036]",3.375,3.4375,0.0625,0.0625,0.0185185184636488,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,23,[91721],3.375,4.0625,0.6875,0.6875,0.2037037031001372,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,24,"[30233, 161672, 122537]",3.375,-1.4375,-4.8125,4.8125,1.4259259217009603,True,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,16,25,[37637],3.375,3.1875,-0.1875,0.1875,0.0555555553909465,False,The computers, eat, eats,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,10,"[159221, 126287, 154631]",4.6875,4.875,0.1875,0.1875,0.0399999999146666,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,11,[1564],4.6875,4.3125,-0.375,0.375,0.0799999998293333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,12,"[146578, 1302, 43835]",4.6875,4.75,0.0625,0.0625,0.0133333333048888,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,13,"[50574, 12706, 3203]",4.6875,4.8125,0.125,0.125,0.0266666666097777,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,14,[57525],4.6875,4.84375,0.15625,0.15625,0.0333333332622222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,15,"[127839, 32893, 135551]",4.6875,4.84375,0.15625,0.15625,0.0333333332622222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,16,[33604],4.6875,5.09375,0.40625,0.40625,0.0866666664817777,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,17,"[3637, 65581]",4.6875,5.0625,0.375,0.375,0.0799999998293333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,18,[143489],4.6875,6.25,1.5625,1.5625,0.3333333326222222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,19,"[103010, 135661, 68247]",4.6875,5.0,0.3125,0.3125,0.0666666665244444,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,20,"[58760, 26284, 99485, 146302]",4.6875,5.25,0.5625,0.5625,0.119999999744,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,21,[98305],4.6875,4.8125,0.125,0.125,0.0266666666097777,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,22,"[66669, 63036, 74868, 57015]",4.6875,3.1875,-1.5,1.5,0.3199999993173333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,23,[91721],4.6875,5.125,0.4375,0.4375,0.0933333331342222,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,24,"[30233, 161672, 122537]",4.6875,4.3125,-0.375,0.375,0.0799999998293333,False,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,17,25,[37637],4.6875,-1.5,-6.1875,6.1875,1.319999997184,True,The cat, was, were,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,10,"[159221, 154631, 126287]",4.3125,4.0625,-0.25,0.25,0.057971014358328,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,11,[1564],4.3125,5.25,0.9375,0.9375,0.2173913038437303,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,12,"[146578, 1302, 43835]",4.3125,3.75,-0.5625,0.5625,0.1304347823062382,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,13,"[50574, 12706, 3203]",4.3125,4.3125,0.0,0.0,0.0,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,14,[57525],4.3125,4.375,0.0625,0.0625,0.014492753589582,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,15,"[127839, 32893, 135551]",4.3125,3.875,-0.4375,0.4375,0.1014492751270741,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,16,[33604],4.3125,3.9375,-0.375,0.375,0.0869565215374921,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,17,"[65581, 3637]",4.3125,4.1875,-0.125,0.125,0.028985507179164,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,18,[143489],4.3125,4.9375,0.625,0.625,0.1449275358958202,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
ablation_zero,18,19,"[103010, 68247, 135661]",4.3125,4.5625,0.25,0.25,0.057971014358328,False,The tree, knows, know,zero,,,,,,,nan,nan,nan,,,nan,nan,,nan,nan,grammar_agreement,train,4b,80,20260221-193008_grammar_agreement_train_n80,2026-02-21T19:30:08.894970,False,True
